time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760395232743227000,2025-10-13T22:40:32.743Z,0.637000,0.337000,0.000000,0.000000,0
1760395232842288119,2025-10-13T22:40:32.842Z,0.639000,0.339000,0.020189,0.000000,0
1760395232942943431,2025-10-13T22:40:32.943Z,0.610000,0.310000,-0.288112,0.000000,0
1760395233041533685,2025-10-13T22:40:33.041Z,0.576000,0.276000,-0.344862,0.000000,0
1760395233142667850,2025-10-13T22:40:33.142Z,0.540000,0.240000,-0.355962,0.000000,0
1760395233242608490,2025-10-13T22:40:33.242Z,0.522000,0.222000,-0.180107,0.067576,0
1760395233343277484,2025-10-13T22:40:33.343Z,0.512000,0.212000,-0.099335,0.501519,0
1760395233441632474,2025-10-13T22:40:33.441Z,0.513000,0.213000,0.010167,1.028807,0
1760395233542643827,2025-10-13T22:40:33.542Z,0.516000,0.216000,0.029699,1.011679,0
1760395233690241370,2025-10-13T22:40:33.690Z,0.521000,0.221000,0.033876,0.935337,0
1760395233742983727,2025-10-13T22:40:33.743Z,0.521000,0.221000,0.000000,0.677839,0
1760395233843238305,2025-10-13T22:40:33.843Z,0.529000,0.229000,0.079796,1.071895,0
1760395233942604555,2025-10-13T22:40:33.942Z,0.531000,0.231000,0.020128,0.659524,0
1760395234043142417,2025-10-13T22:40:34.043Z,0.531000,0.231000,0.000000,0.507108,0
1760395234141212701,2025-10-13T22:40:34.141Z,0.533000,0.233000,0.020393,0.612678,0
1760395234241838840,2025-10-13T22:40:34.241Z,0.539000,0.239000,0.059626,0.830651,0
1760395234341584744,2025-10-13T22:40:34.341Z,0.538000,0.238000,-0.010025,0.344270,0
1760395234441068716,2025-10-13T22:40:34.441Z,0.531000,0.231000,-0.070363,-0.076989,0
1760395234540965751,2025-10-13T22:40:34.541Z,0.529000,0.229000,-0.020021,0.279183,0
1760395234641307061,2025-10-13T22:40:34.641Z,0.525000,0.225000,-0.039864,0.128650,0
1760395234740741552,2025-10-13T22:40:34.740Z,0.529000,0.229000,0.040228,0.717258,0
1760395234840338175,2025-10-13T22:40:34.840Z,0.519000,0.219000,-0.100405,-0.301417,0
1760395234940943548,2025-10-13T22:40:34.941Z,0.519000,0.219000,0.000000,0.384167,0
1760395235040741848,2025-10-13T22:40:35.040Z,0.521000,0.221000,0.020041,0.487625,0
1760395235141421003,2025-10-13T22:40:35.141Z,0.529000,0.229000,0.079460,1.323546,0
1760395235241148391,2025-10-13T22:40:35.241Z,0.535000,0.235000,0.060164,1.049860,0
1760395235340901117,2025-10-13T22:40:35.341Z,0.539000,0.239000,0.040099,0.595553,0
1760395235441192962,2025-10-13T22:40:35.441Z,0.536000,0.236000,-0.029912,-0.861770,0
1760395235541680258,2025-10-13T22:40:35.541Z,0.538000,0.238000,0.019903,0.207789,0
1760395235640181302,2025-10-13T22:40:35.640Z,0.531000,0.231000,-0.071065,-1.522902,0
1760395235740374611,2025-10-13T22:40:35.740Z,0.532000,0.232000,0.009981,0.091657,0
1760395235840740200,2025-10-13T22:40:35.840Z,0.521000,0.221000,-0.109599,-1.994789,0
1760395235940557160,2025-10-13T22:40:35.940Z,0.520000,0.220000,-0.010019,-0.084583,0
1760395236039696545,2025-10-13T22:40:36.039Z,0.503000,0.203000,-0.171475,-2.445975,0
1760395236153928224,2025-10-13T22:40:36.154Z,0.504000,0.204000,0.008754,0.366590,0
1760395236239288299,2025-10-13T22:40:36.239Z,0.507000,0.207000,0.035145,0.813969,0
1760395236339880088,2025-10-13T22:40:36.339Z,0.512000,0.212000,0.049706,0.972102,0
1760395236439416337,2025-10-13T22:40:36.439Z,0.518000,0.218000,0.060279,1.026916,0
1760395236539109132,2025-10-13T22:40:36.539Z,0.522000,0.222000,0.040123,0.662937,0
1760395236641521970,2025-10-13T22:40:36.641Z,0.524000,0.224000,0.019529,0.306028,0
1760395236742417899,2025-10-13T22:40:36.742Z,0.521000,0.221000,-0.029733,-0.397426,0
1760395236838986609,2025-10-13T22:40:36.839Z,0.522000,0.222000,0.010355,0.144205,0
1760395236938688995,2025-10-13T22:40:36.938Z,0.518000,0.218000,-0.040119,-0.645344,0
1760395237038809937,2025-10-13T22:40:37.038Z,0.516000,0.216000,-0.019976,-0.285613,0
1760395237138670364,2025-10-13T22:40:37.138Z,0.510000,0.210000,-0.060084,-0.850793,0
1760395237238776736,2025-10-13T22:40:37.238Z,0.508000,0.208000,-0.019978,-0.114727,0
1760395237339475460,2025-10-13T22:40:37.339Z,0.505000,0.205000,-0.029792,-0.230301,0
1760395237438762499,2025-10-13T22:40:37.438Z,0.503000,0.203000,-0.020143,-0.066770,0
1760395237538703572,2025-10-13T22:40:37.538Z,0.503000,0.203000,0.000000,0.314174,0
1760395237638733763,2025-10-13T22:40:37.638Z,0.501000,0.201000,-0.019994,-0.095304,0
1760395237738495544,2025-10-13T22:40:37.738Z,0.507000,0.207000,0.060144,1.287830,0
1760395237838727899,2025-10-13T22:40:37.838Z,0.508000,0.208000,0.009977,0.316916,0
1760395237938560305,2025-10-13T22:40:37.938Z,0.510000,0.210000,0.020033,0.479783,0
1760395238038378843,2025-10-13T22:40:38.038Z,0.515000,0.215000,0.050091,1.235419,0
1760395238138633738,2025-10-13T22:40:38.138Z,0.507000,0.207000,-0.079796,-2.020963,0
1760395238238620605,2025-10-13T22:40:38.238Z,0.507000,0.207000,0.000000,-0.000783,0
1760395238337988930,2025-10-13T22:40:38.338Z,0.500000,0.200000,-0.070445,-1.581574,0
1760395238437184962,2025-10-13T22:40:38.437Z,0.500000,0.200000,0.000000,0.238345,0
1760395238537748664,2025-10-13T22:40:38.537Z,0.496000,0.196000,-0.039776,-0.734888,0
1760395238637858075,2025-10-13T22:40:38.638Z,0.500000,0.200000,0.039956,1.377948,0
1760395238738495133,2025-10-13T22:40:38.738Z,0.501000,0.201000,0.009937,0.527761,0
1760395238837348269,2025-10-13T22:40:38.837Z,0.505000,0.205000,0.040464,1.249520,0
1760395238938178499,2025-10-13T22:40:38.938Z,0.503000,0.203000,-0.019835,-0.320890,0
1760395239037453198,2025-10-13T22:40:39.037Z,0.504000,0.204000,0.010073,0.414957,0
1760395239137523631,2025-10-13T22:40:39.137Z,0.504000,0.204000,0.000000,0.080985,0
1760395239237490190,2025-10-13T22:40:39.237Z,0.503000,0.203000,-0.010003,-0.207912,0
1760395239337288333,2025-10-13T22:40:39.337Z,0.508000,0.208000,0.050101,1.294589,0
1760395239437126359,2025-10-13T22:40:39.437Z,0.508000,0.208000,0.000000,-0.068508,0
1760395239537016688,2025-10-13T22:40:39.537Z,0.504000,0.204000,-0.040044,-1.057780,0
1760395239636349112,2025-10-13T22:40:39.636Z,0.500000,0.200000,-0.040269,-1.015261,0
1760395239736115013,2025-10-13T22:40:39.736Z,0.498000,0.198000,-0.020047,-0.424236,0
1760395239837198972,2025-10-13T22:40:39.837Z,0.493000,0.193000,-0.049464,-1.109902,0
1760395239936687659,2025-10-13T22:40:39.936Z,0.497000,0.197000,0.040206,1.199854,0
1760395240036531988,2025-10-13T22:40:40.036Z,0.500000,0.200000,0.030047,0.997620,0
1760395240136566098,2025-10-13T22:40:40.136Z,0.505000,0.205000,0.049983,1.431593,0
1760395240236538687,2025-10-13T22:40:40.236Z,0.514000,0.214000,0.090025,2.109660,0
1760395240336381235,2025-10-13T22:40:40.336Z,0.512000,0.212000,-0.020031,-0.693830,0
1760395240435630062,2025-10-13T22:40:40.435Z,0.509000,0.209000,-0.030227,-0.904187,0
1760395240536628542,2025-10-13T22:40:40.536Z,0.503000,0.203000,-0.059407,-1.579124,0
1760395240636189106,2025-10-13T22:40:40.636Z,0.501000,0.201000,-0.020089,-0.526293,0
1760395240735435510,2025-10-13T22:40:40.735Z,0.495000,0.195000,-0.060455,-1.386893,0
1760395240835150059,2025-10-13T22:40:40.835Z,0.495000,0.195000,0.000000,0.123670,0
1760395240935571615,2025-10-13T22:40:40.935Z,0.488000,0.188000,-0.069706,-1.459491,0
1760395241036572468,2025-10-13T22:40:41.036Z,0.490000,0.190000,0.019802,0.624105,0
1760395241135507617,2025-10-13T22:40:41.135Z,0.488000,0.188000,-0.020215,-0.284476,0
1760395241236505640,2025-10-13T22:40:41.236Z,0.486000,0.186000,-0.019802,-0.262978,0
1760395241334789652,2025-10-13T22:40:41.334Z,0.486000,0.186000,0.000000,0.268773,0
1760395241435605126,2025-10-13T22:40:41.435Z,0.487000,0.187000,0.009919,0.496903,0
1760395241535207933,2025-10-13T22:40:41.535Z,0.487000,0.187000,0.000000,0.209412,0
1760395241635903055,2025-10-13T22:40:41.636Z,0.489000,0.189000,0.019862,0.629248,0
1760395241735552172,2025-10-13T22:40:41.735Z,0.486000,0.186000,-0.030106,-0.595222,0
1760395241834636436,2025-10-13T22:40:41.834Z,0.489000,0.189000,0.030277,0.807989,0
1760395241935469339,2025-10-13T22:40:41.935Z,0.486000,0.186000,-0.029752,-0.620310,0
1760395242035408853,2025-10-13T22:40:42.035Z,0.481000,0.181000,-0.050030,-1.029403,0
1760395242134228555,2025-10-13T22:40:42.134Z,0.481000,0.181000,0.000000,0.325030,0
1760395242234847056,2025-10-13T22:40:42.234Z,0.478000,0.178000,-0.029816,-0.419869,0
1760395242334895306,2025-10-13T22:40:42.334Z,0.480000,0.180000,0.019990,1.223343,0
1760395242433855265,2025-10-13T22:40:42.433Z,0.481000,0.181000,0.010105,0.808948,0
1760395242535111400,2025-10-13T22:40:42.535Z,0.485000,0.185000,0.039504,1.615927,0
1760395242633854433,2025-10-13T22:40:42.633Z,0.483000,0.183000,-0.020255,-0.373586,0
1760395242734259501,2025-10-13T22:40:42.734Z,0.479000,0.179000,-0.039839,-1.117369,0
1760395242834455053,2025-10-13T22:40:42.834Z,0.480000,0.180000,0.009980,0.608670,0
1760395242933949808,2025-10-13T22:40:42.934Z,0.481000,0.181000,0.010051,0.544430,0
1760395243033724593,2025-10-13T22:40:43.033Z,0.477000,0.177000,-0.040090,-1.313719,0
1760395243134310122,2025-10-13T22:40:43.134Z,0.475000,0.175000,-0.019884,-0.524017,0
1760395243233910228,2025-10-13T22:40:43.234Z,0.471000,0.171000,-0.040161,-1.232136,0
1760395243333851548,2025-10-13T22:40:43.333Z,0.473000,0.173000,0.020012,0.976360,0
1760395243434349061,2025-10-13T22:40:43.434Z,0.475000,0.175000,0.019901,0.939849,0
1760395243533652198,2025-10-13T22:40:43.533Z,0.479000,0.179000,0.040281,1.503945,0
1760395243633473298,2025-10-13T22:40:43.633Z,0.477000,0.177000,-0.020036,-0.482732,0
1760395243732927206,2025-10-13T22:40:43.733Z,0.476000,0.176000,-0.010055,-0.177338,0
