time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760457340494736940,2025-10-14T15:55:40.494Z,0.015000,-0.485000,0.000000,0.000000,0
1760457340594802325,2025-10-14T15:55:40.594Z,0.040050,-0.459950,0.250336,0.000000,0
1760457340694872579,2025-10-14T15:55:40.695Z,0.071383,-0.428617,0.313115,0.000000,0
1760457340794937946,2025-10-14T15:55:40.795Z,0.106175,-0.393825,0.347692,0.000000,0
1760457340896102649,2025-10-14T15:55:40.896Z,0.142345,-0.357655,0.357527,0.000000,0
1760457340996089197,2025-10-14T15:55:40.996Z,0.178393,-0.321607,0.360529,0.638872,0
1760457341094903033,2025-10-14T15:55:41.094Z,0.213274,-0.286726,0.353006,0.533735,0
1760457341194879166,2025-10-14T15:55:41.194Z,0.246293,-0.253707,0.330269,0.337035,0
1760457341295874066,2025-10-14T15:55:41.296Z,0.277018,-0.222982,0.304219,0.117698,0
1760457341394828805,2025-10-14T15:55:41.394Z,0.305215,-0.194785,0.284945,-0.048344,0
1760457341496050351,2025-10-14T15:55:41.496Z,0.330796,-0.169204,0.252725,-0.330326,0
1760457341596020337,2025-10-14T15:55:41.596Z,0.353779,-0.146221,0.229899,-0.523310,0
1760457341695755152,2025-10-14T15:55:41.695Z,0.374254,-0.125746,0.205291,-0.724897,0
1760457341796149240,2025-10-14T15:55:41.796Z,0.392358,-0.107642,0.180336,-0.914073,0
1760457341894779758,2025-10-14T15:55:41.894Z,0.408261,-0.091739,0.161233,-1.030837,0
1760457341994857549,2025-10-14T15:55:41.994Z,0.422145,-0.077855,0.138732,-1.163192,0
1760457342094939594,2025-10-14T15:55:42.095Z,0.434199,-0.065801,0.120446,-1.240737,0
1760457342194858059,2025-10-14T15:55:42.194Z,0.444611,-0.055389,0.104206,-1.290807,0
1760457342294896384,2025-10-14T15:55:42.295Z,0.453561,-0.046439,0.089467,-1.322766,0
1760457342394870921,2025-10-14T15:55:42.395Z,0.461220,-0.038780,0.076602,-1.337061,0
1760457342494848358,2025-10-14T15:55:42.494Z,0.467744,-0.032256,0.065257,-1.558662,0
1760457342595511404,2025-10-14T15:55:42.595Z,0.473278,-0.026722,0.054982,-1.469299,0
1760457342695909155,2025-10-14T15:55:42.696Z,0.477954,-0.022046,0.046573,-1.377386,0
1760457342796083689,2025-10-14T15:55:42.796Z,0.481889,-0.018111,0.039276,-1.302673,0
1760457342896022805,2025-10-14T15:55:42.896Z,0.485186,-0.014814,0.032995,-1.241146,0
1760457342996249429,2025-10-14T15:55:42.996Z,0.487939,-0.012061,0.027464,-1.194385,0
1760457343095961089,2025-10-14T15:55:43.096Z,0.490228,-0.009772,0.022953,-1.157462,0
1760457343196025548,2025-10-14T15:55:43.196Z,0.492123,-0.007877,0.018940,-1.126446,0
1760457343296224423,2025-10-14T15:55:43.296Z,0.493686,-0.006314,0.015599,-1.096699,0
1760457343396414141,2025-10-14T15:55:43.396Z,0.494969,-0.005031,0.012811,-1.075948,0
