time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760387772086704533,2025-10-13T20:36:12.086Z,0.520000,0.220000,0.000000,0.000000,0
1760387772186655624,2025-10-13T20:36:12.186Z,0.556000,0.256000,0.360176,0.000000,0
1760387772286130210,2025-10-13T20:36:12.286Z,0.574000,0.274000,0.180951,0.000000,0
1760387772386003732,2025-10-13T20:36:12.386Z,0.576000,0.276000,0.020025,0.000000,0
1760387772485609368,2025-10-13T20:36:12.485Z,0.579000,0.279000,0.030119,0.000000,0
1760387772585460433,2025-10-13T20:36:12.585Z,0.575000,0.275000,-0.040060,-0.870879,0
1760387772685936919,2025-10-13T20:36:12.686Z,0.571000,0.271000,-0.039810,-0.767948,0
1760387772785488940,2025-10-13T20:36:12.785Z,0.567000,0.267000,-0.040180,-0.698562,0
1760387772884600120,2025-10-13T20:36:12.884Z,0.563000,0.263000,-0.040358,-0.645249,0
1760387772984558608,2025-10-13T20:36:12.984Z,0.561000,0.261000,-0.020009,-0.467454,0
1760387773084692872,2025-10-13T20:36:13.084Z,0.555000,0.255000,-0.059919,-0.719196,0
1760387773185002527,2025-10-13T20:36:13.185Z,0.561000,0.261000,0.059815,0.209720,0
1760387773284926401,2025-10-13T20:36:13.285Z,0.561000,0.261000,0.000000,-0.269615,0
1760387773385085407,2025-10-13T20:36:13.385Z,0.563000,0.263000,0.019969,-0.095858,0
1760387773484315308,2025-10-13T20:36:13.484Z,0.560000,0.260000,-0.030233,-0.519098,0
1760387773586022466,2025-10-13T20:36:13.586Z,0.553000,0.253000,-0.068825,-0.824518,0
1760387773684496728,2025-10-13T20:36:13.684Z,0.548000,0.248000,-0.050775,-0.631394,0
1760387773785249015,2025-10-13T20:36:13.785Z,0.547000,0.247000,-0.009925,-0.241127,0
1760387773884531305,2025-10-13T20:36:13.884Z,0.540000,0.240000,-0.070506,-0.790268,0
1760387773984615871,2025-10-13T20:36:13.984Z,0.537000,0.237000,-0.029975,-0.384057,0
1760387774084592748,2025-10-13T20:36:14.084Z,0.540000,0.240000,0.030007,0.199166,0
1760387774184540437,2025-10-13T20:36:14.184Z,0.535000,0.235000,-0.050026,-0.682068,0
1760387774283456359,2025-10-13T20:36:14.283Z,0.535000,0.235000,0.000000,0.531347,0
1760387774384546105,2025-10-13T20:36:14.384Z,0.532000,0.232000,-0.029677,-0.215069,0
1760387774483710734,2025-10-13T20:36:14.483Z,0.531000,0.231000,-0.010084,0.415161,0
1760387774584722589,2025-10-13T20:36:14.584Z,0.532000,0.232000,0.009900,0.919402,0
1760387774684494576,2025-10-13T20:36:14.684Z,0.528000,0.228000,-0.040091,-0.542406,0
1760387774783458408,2025-10-13T20:36:14.783Z,0.526000,0.226000,-0.020209,0.009937,0
1760387774884303515,2025-10-13T20:36:14.884Z,0.525000,0.225000,-0.009917,0.270592,0
1760387774984012441,2025-10-13T20:36:14.984Z,0.531000,0.231000,0.060176,1.977339,0
1760387775083657219,2025-10-13T20:36:15.083Z,0.527000,0.227000,-0.040143,-0.705069,0
1760387775183661993,2025-10-13T20:36:15.183Z,0.525000,0.225000,-0.019999,-0.060606,0
1760387775282646290,2025-10-13T20:36:15.282Z,0.525000,0.225000,0.000000,0.550735,0
1760387775383544717,2025-10-13T20:36:15.383Z,0.521000,0.221000,-0.039643,-0.586850,0
1760387775483858399,2025-10-13T20:36:15.483Z,0.520000,0.220000,-0.009969,0.315072,0
1760387775583209131,2025-10-13T20:36:15.583Z,0.519000,0.219000,-0.010065,0.235206,0
1760387775683472301,2025-10-13T20:36:15.683Z,0.518000,0.218000,-0.009974,0.175818,0
1760387775783750036,2025-10-13T20:36:15.783Z,0.517000,0.217000,-0.009972,0.175953,0
1760387775883071501,2025-10-13T20:36:15.883Z,0.518000,0.218000,0.010068,0.811241,0
1760387775983185110,2025-10-13T20:36:15.983Z,0.521000,0.221000,0.029966,1.401716,0
1760387776083383765,2025-10-13T20:36:16.083Z,0.516000,0.216000,-0.049901,-1.401042,0
1760387776183105442,2025-10-13T20:36:16.183Z,0.514000,0.214000,-0.020056,-0.373439,0
1760387776283128987,2025-10-13T20:36:16.283Z,0.515000,0.215000,0.009998,0.769734,0
1760387776382437494,2025-10-13T20:36:16.382Z,0.513000,0.213000,-0.020139,-0.414532,0
1760387776482386469,2025-10-13T20:36:16.482Z,0.512000,0.212000,-0.010005,-0.019726,0
1760387776583835337,2025-10-13T20:36:16.583Z,0.514000,0.214000,0.019714,1.098862,0
1760387776682746051,2025-10-13T20:36:16.682Z,0.509000,0.209000,-0.050551,-1.525644,0
1760387776782867301,2025-10-13T20:36:16.782Z,0.509000,0.209000,0.000000,0.317412,0
1760387776883344826,2025-10-13T20:36:16.883Z,0.508000,0.208000,-0.009952,-0.053269,0
1760387776982499071,2025-10-13T20:36:16.982Z,0.505000,0.205000,-0.030256,-0.789286,0
1760387777082522768,2025-10-13T20:36:17.082Z,0.509000,0.209000,0.039991,2.057090,0
1760387777182530143,2025-10-13T20:36:17.182Z,0.513000,0.213000,0.039997,1.766918,0
1760387777282447529,2025-10-13T20:36:17.282Z,0.509000,0.209000,-0.040033,-1.181337,0
1760387777382377735,2025-10-13T20:36:17.382Z,0.508000,0.208000,-0.010007,-0.132400,0
1760387777481418241,2025-10-13T20:36:17.481Z,0.505000,0.205000,-0.030291,-0.854528,0
1760387777581425702,2025-10-13T20:36:17.581Z,0.505000,0.205000,0.000000,0.265492,0
1760387777682063279,2025-10-13T20:36:17.682Z,0.505000,0.205000,0.000000,0.246432,0
1760387777781738175,2025-10-13T20:36:17.781Z,0.509000,0.209000,0.040131,1.544665,0
1760387777881660101,2025-10-13T20:36:17.881Z,0.507000,0.207000,-0.020015,-0.504691,0
1760387777982259671,2025-10-13T20:36:17.982Z,0.505000,0.205000,-0.019881,-0.429557,0
1760387778081689385,2025-10-13T20:36:18.081Z,0.505000,0.205000,0.000000,0.216450,0
1760387778181612818,2025-10-13T20:36:18.181Z,0.505000,0.205000,0.000000,0.178888,0
1760387778280265768,2025-10-13T20:36:18.280Z,0.503000,0.203000,-0.020273,-0.556479,0
1760387778381512789,2025-10-13T20:36:18.381Z,0.501000,0.201000,-0.019754,-0.537125,0
