time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760387747550353820,2025-10-13T20:35:47.550Z,0.533000,0.233000,0.000000,0.000000,0
1760387747651111246,2025-10-13T20:35:47.651Z,0.564000,0.264000,0.307670,0.000000,0
1760387747750215963,2025-10-13T20:35:47.750Z,0.563000,0.263000,-0.010090,0.000000,0
1760387747850199675,2025-10-13T20:35:47.850Z,0.560000,0.260000,-0.030005,0.000000,0
1760387747951206974,2025-10-13T20:35:47.951Z,0.558000,0.258000,-0.019800,0.000000,0
1760387748051265851,2025-10-13T20:35:48.051Z,0.565000,0.265000,0.069959,0.131085,0
1760387748151284736,2025-10-13T20:35:48.151Z,0.564000,0.264000,-0.009998,-0.446780,0
1760387748250257565,2025-10-13T20:35:48.250Z,0.570000,0.270000,0.060623,0.130193,0
1760387748351260882,2025-10-13T20:35:48.351Z,0.574000,0.274000,0.039603,-0.054659,0
1760387748449967793,2025-10-13T20:35:48.450Z,0.574000,0.274000,0.000000,-0.408757,0
1760387748549900249,2025-10-13T20:35:48.549Z,0.574000,0.274000,0.000000,-0.388434,0
1760387748649789481,2025-10-13T20:35:48.649Z,0.568000,0.268000,-0.060066,-0.934910,0
1760387748750603718,2025-10-13T20:35:48.750Z,0.566000,0.266000,-0.019839,-0.488857,0
1760387748850033796,2025-10-13T20:35:48.850Z,0.562000,0.262000,-0.040229,-0.673208,0
1760387748949536602,2025-10-13T20:35:48.949Z,0.557000,0.257000,-0.050250,-0.743299,0
1760387749049434909,2025-10-13T20:35:49.049Z,0.555000,0.255000,-0.020020,-0.389253,0
1760387749150441111,2025-10-13T20:35:49.150Z,0.553000,0.253000,-0.019801,-0.374155,0
1760387749249954828,2025-10-13T20:35:49.250Z,0.546000,0.246000,-0.070342,-0.924276,0
1760387749349592359,2025-10-13T20:35:49.349Z,0.546000,0.246000,0.000000,-0.082363,0
1760387749450375334,2025-10-13T20:35:49.450Z,0.547000,0.247000,0.009922,0.038554,0
1760387749549781364,2025-10-13T20:35:49.549Z,0.545000,0.245000,-0.020119,-0.326916,0
1760387749649391571,2025-10-13T20:35:49.649Z,0.539000,0.239000,-0.060235,-1.277093,0
1760387749750214060,2025-10-13T20:35:49.750Z,0.537000,0.237000,-0.019837,-0.182306,0
1760387749848169319,2025-10-13T20:35:49.848Z,0.537000,0.237000,0.000000,0.309174,0
1760387749950320991,2025-10-13T20:35:49.950Z,0.536000,0.236000,-0.009789,0.033097,0
1760387750049647287,2025-10-13T20:35:50.049Z,0.536000,0.236000,0.000000,0.451653,0
1760387750149652691,2025-10-13T20:35:50.149Z,0.535000,0.235000,-0.009999,0.140597,0
1760387750248105993,2025-10-13T20:35:50.248Z,0.530000,0.230000,-0.050786,-1.104248,0
1760387750349390263,2025-10-13T20:35:50.349Z,0.530000,0.230000,0.000000,0.899228,0
1760387750450659587,2025-10-13T20:35:50.450Z,0.524000,0.224000,-0.059248,-1.352265,0
1760387750548801183,2025-10-13T20:35:50.548Z,0.522000,0.222000,-0.020378,0.230180,0
1760387750649446150,2025-10-13T20:35:50.649Z,0.525000,0.225000,0.029807,1.956328,0
1760387750748586817,2025-10-13T20:35:50.748Z,0.518000,0.218000,-0.070606,-1.635196,0
1760387750849928528,2025-10-13T20:35:50.850Z,0.519000,0.219000,0.009867,1.079359,0
1760387750948978589,2025-10-13T20:35:50.949Z,0.519000,0.219000,0.000000,0.664578,0
1760387751047306779,2025-10-13T20:35:51.047Z,0.517000,0.217000,-0.020340,-0.043388,0
