time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760461805461032439,2025-10-14T17:10:05.461Z,0.015000,-0.485000,0.000000,0.000000,0
1760461805561205408,2025-10-14T17:10:05.561Z,0.040050,-0.459950,0.250067,0.000000,0
1760461805660728458,2025-10-14T17:10:05.660Z,0.071383,-0.428617,0.314837,0.000000,0
1760461805760892293,2025-10-14T17:10:05.760Z,0.106175,-0.393825,0.347350,0.000000,0
1760461805860852302,2025-10-14T17:10:05.860Z,0.142345,-0.357655,0.361836,0.000000,0
1760461805961713617,2025-10-14T17:10:05.961Z,0.178393,-0.321607,0.357402,0.612680,0
1760461806061017663,2025-10-14T17:10:06.061Z,0.213274,-0.286726,0.351263,0.519753,0
1760461806161984064,2025-10-14T17:10:06.162Z,0.246293,-0.253707,0.327030,0.313650,0
1760461806262129848,2025-10-14T17:10:06.262Z,0.277018,-0.222982,0.306798,0.140437,0
1760461806361715095,2025-10-14T17:10:06.361Z,0.305215,-0.194785,0.283141,-0.063323,0
1760461806461457193,2025-10-14T17:10:06.461Z,0.330796,-0.169204,0.256474,-0.296101,0
1760461806560944244,2025-10-14T17:10:06.561Z,0.353779,-0.146221,0.231015,-0.515719,0
1760461806660929151,2025-10-14T17:10:06.661Z,0.374254,-0.125746,0.204778,-0.733274,0
1760461806762696507,2025-10-14T17:10:06.762Z,0.392358,-0.107642,0.177903,-0.938715,0
1760461806860997024,2025-10-14T17:10:06.861Z,0.408261,-0.091739,0.161775,-1.025720,0
1760461806960915192,2025-10-14T17:10:06.961Z,0.422145,-0.077855,0.138953,-1.161658,0
1760461807060946646,2025-10-14T17:10:07.061Z,0.434199,-0.065801,0.120507,-1.240833,0
1760461807162533404,2025-10-14T17:10:07.162Z,0.444611,-0.055389,0.102495,-1.305294,0
1760461807260956450,2025-10-14T17:10:07.261Z,0.453561,-0.046439,0.090935,-1.309332,0
1760461807360840053,2025-10-14T17:10:07.360Z,0.461220,-0.038780,0.076672,-1.336781,0
1760461807461042834,2025-10-14T17:10:07.461Z,0.467744,-0.032256,0.065110,-1.560239,0
1760461807561092791,2025-10-14T17:10:07.561Z,0.473278,-0.026722,0.055319,-1.466924,0
1760461807660821545,2025-10-14T17:10:07.660Z,0.477954,-0.022046,0.046886,-1.375929,0
1760461807760639468,2025-10-14T17:10:07.760Z,0.481889,-0.018111,0.039417,-1.302708,0
1760461807860732817,2025-10-14T17:10:07.860Z,0.485186,-0.014814,0.032944,-1.245135,0
1760461807960881003,2025-10-14T17:10:07.961Z,0.487939,-0.012061,0.027486,-1.196244,0
1760461808060723579,2025-10-14T17:10:08.060Z,0.490228,-0.009772,0.022923,-1.158722,0
1760461808161750162,2025-10-14T17:10:08.161Z,0.492123,-0.007877,0.018760,-1.126288,0
1760461808260950056,2025-10-14T17:10:08.261Z,0.493686,-0.006314,0.015756,-1.094602,0
1760461808360871998,2025-10-14T17:10:08.360Z,0.494969,-0.005031,0.012845,-1.072878,0
