time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760455918463463647,2025-10-14T15:31:58.463Z,0.015000,-0.485000,0.000000,0.000000,0
1760455918563467366,2025-10-14T15:31:58.563Z,0.040050,-0.459950,0.250491,0.000000,0
1760455918663113965,2025-10-14T15:31:58.663Z,0.071383,-0.428617,0.314446,0.000000,0
1760455918763151312,2025-10-14T15:31:58.763Z,0.106175,-0.393825,0.347790,0.000000,0
1760455918863268951,2025-10-14T15:31:58.863Z,0.142345,-0.357655,0.361266,0.000000,0
1760455918964323094,2025-10-14T15:31:58.964Z,0.178393,-0.321607,0.356720,0.609361,0
1760455919064327295,2025-10-14T15:31:59.064Z,0.213274,-0.286726,0.348804,0.505767,0
1760455919165228931,2025-10-14T15:31:59.165Z,0.246293,-0.253707,0.327240,0.319179,0
1760455919264416947,2025-10-14T15:31:59.264Z,0.277018,-0.222982,0.309760,0.166672,0
1760455919363257009,2025-10-14T15:31:59.363Z,0.305215,-0.194785,0.285275,-0.045534,0
1760455919463176730,2025-10-14T15:31:59.463Z,0.330796,-0.169204,0.256018,-0.302433,0
1760455919563206252,2025-10-14T15:31:59.563Z,0.353779,-0.146221,0.229762,-0.529079,0
1760455919663204809,2025-10-14T15:31:59.663Z,0.374254,-0.125746,0.204750,-0.734393,0
1760455919763280093,2025-10-14T15:31:59.763Z,0.392358,-0.107642,0.180911,-0.912915,0
1760455919863156286,2025-10-14T15:31:59.863Z,0.408261,-0.091739,0.159222,-1.052925,0
1760455919964619045,2025-10-14T15:31:59.964Z,0.422145,-0.077855,0.136838,-1.180680,0
1760455920065010429,2025-10-14T15:32:00.065Z,0.434199,-0.065801,0.120074,-1.242390,0
1760455920164303798,2025-10-14T15:32:00.164Z,0.444611,-0.055389,0.104862,-1.283669,0
1760455920265076963,2025-10-14T15:32:00.265Z,0.453561,-0.046439,0.088815,-1.327195,0
1760455920364380985,2025-10-14T15:32:00.364Z,0.461220,-0.038780,0.077119,-1.331529,0
1760455920464490235,2025-10-14T15:32:00.464Z,0.467744,-0.032256,0.065171,-1.558320,0
1760455920564117251,2025-10-14T15:32:00.564Z,0.473278,-0.026722,0.055553,-1.463939,0
1760455920664506323,2025-10-14T15:32:00.664Z,0.477954,-0.022046,0.046577,-1.377460,0
1760455920764356324,2025-10-14T15:32:00.764Z,0.481889,-0.018111,0.039404,-1.301930,0
1760455920864304433,2025-10-14T15:32:00.864Z,0.485186,-0.014814,0.032992,-1.243673,0
1760455920964575460,2025-10-14T15:32:00.964Z,0.487939,-0.012061,0.027452,-1.195084,0
1760455921064526292,2025-10-14T15:32:01.064Z,0.490228,-0.009772,0.022898,-1.155405,0
1760455921164562163,2025-10-14T15:32:01.164Z,0.492123,-0.007877,0.018946,-1.120409,0
1760455921264302977,2025-10-14T15:32:01.264Z,0.493686,-0.006314,0.015670,-1.093640,0
1760455921364608156,2025-10-14T15:32:01.364Z,0.494969,-0.005031,0.012796,-1.073761,0
1760455921464506225,2025-10-14T15:32:01.464Z,0.496019,-0.003981,0.010504,-1.052811,0
1760455921564524826,2025-10-14T15:32:01.564Z,0.496873,-0.003127,0.008539,-1.034814,0
1760455921663218206,2025-10-14T15:32:01.663Z,0.497564,-0.002436,0.007008,-1.017168,0
1760455921763210341,2025-10-14T15:32:01.763Z,0.498122,-0.001878,0.005572,-1.004261,0
1760455921863306828,2025-10-14T15:32:01.863Z,0.498568,-0.001432,0.004460,-0.991931,0
1760455921963353981,2025-10-14T15:32:01.963Z,0.498923,-0.001077,0.003553,-0.975435,0
1760455922064982594,2025-10-14T15:32:02.065Z,0.499205,-0.000795,0.002766,-0.962904,0
1760455922164687069,2025-10-14T15:32:02.164Z,0.499425,-0.000575,0.002213,-0.951342,0
1760455922263223265,2025-10-14T15:32:02.263Z,0.499597,-0.000403,0.001742,-0.936823,0
1760455922363097062,2025-10-14T15:32:02.363Z,0.499729,-0.000271,0.001325,-0.928522,0
1760455922464270233,2025-10-14T15:32:02.464Z,0.499830,-0.000170,0.000996,-0.918203,0
1760455922563196897,2025-10-14T15:32:02.563Z,0.499905,-0.000095,0.000764,-0.907678,0
1760455922664452372,2025-10-14T15:32:02.664Z,0.499961,-0.000039,0.000551,-0.897506,0
1760455922764239624,2025-10-14T15:32:02.764Z,0.500001,0.000001,0.000403,-0.886909,0
1760455922864523513,2025-10-14T15:32:02.864Z,0.500030,0.000030,0.000280,-0.877056,0
1760455922963840429,2025-10-14T15:32:02.963Z,0.500048,0.000048,0.000189,-0.865523,0
1760455923064075281,2025-10-14T15:32:03.064Z,0.500060,0.000060,0.000117,-0.854987,0
1760455923164466161,2025-10-14T15:32:03.164Z,0.500066,0.000066,0.000064,-0.843419,0
1760455923263320198,2025-10-14T15:32:03.263Z,0.500069,0.000069,0.000025,-0.832500,0
1760455923363197549,2025-10-14T15:32:03.363Z,0.500069,0.000069,-0.000003,-0.819123,0
1760455923463250874,2025-10-14T15:32:03.463Z,0.500066,0.000066,-0.000023,-0.806030,0
1760455923563201199,2025-10-14T15:32:03.563Z,0.500063,0.000063,-0.000036,-0.790898,0
1760455923664867140,2025-10-14T15:32:03.665Z,0.500058,0.000058,-0.000043,-0.778535,0
1760455923764109981,2025-10-14T15:32:03.764Z,0.500053,0.000053,-0.000049,-0.764046,0
1760455923864280475,2025-10-14T15:32:03.864Z,0.500048,0.000048,-0.000050,-0.746817,0
1760455923963239484,2025-10-14T15:32:03.963Z,0.500044,0.000044,-0.000050,-0.728666,0
1760455924063217219,2025-10-14T15:32:04.063Z,0.500039,0.000039,-0.000048,-0.701978,0
1760455924164133218,2025-10-14T15:32:04.164Z,0.500034,0.000034,-0.000044,-0.674257,0
1760455924264053210,2025-10-14T15:32:04.264Z,0.500030,0.000030,-0.000042,-0.648310,0
1760455924363316412,2025-10-14T15:32:04.363Z,0.500026,0.000026,-0.000038,-0.614116,0
1760455924464184856,2025-10-14T15:32:04.464Z,0.500023,0.000023,-0.000034,-0.566291,0
1760455924564408661,2025-10-14T15:32:04.564Z,0.500020,0.000020,-0.000032,-0.517369,0
1760455924664342938,2025-10-14T15:32:04.664Z,0.500017,0.000017,-0.000027,-0.440156,0
1760455924764463322,2025-10-14T15:32:04.764Z,0.500014,0.000014,-0.000024,-0.344455,0
1760455924864493600,2025-10-14T15:32:04.864Z,0.500012,0.000012,-0.000021,-0.205865,0
1760455924964648185,2025-10-14T15:32:04.964Z,0.500010,0.000010,-0.000019,-0.003009,0
1760455925064452639,2025-10-14T15:32:05.064Z,0.500009,0.000009,-0.000016,0.338322,0
1760455925164485421,2025-10-14T15:32:05.164Z,0.500007,0.000007,-0.000014,0.847972,0
1760455925264315903,2025-10-14T15:32:05.264Z,0.500006,0.000006,-0.000013,1.322341,0
1760455925364363441,2025-10-14T15:32:05.364Z,0.500005,0.000005,-0.000010,1.593297,0
1760455925464414415,2025-10-14T15:32:05.464Z,0.500004,0.000004,-0.000009,1.535178,0
1760455925564431981,2025-10-14T15:32:05.564Z,0.500004,0.000004,-0.000007,1.468334,0
1760455925664217431,2025-10-14T15:32:05.664Z,0.500003,0.000003,-0.000007,1.344821,0
1760455925764567285,2025-10-14T15:32:05.764Z,0.500002,0.000002,-0.000005,1.322048,0
