time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760457481062754028,2025-10-14T15:58:01.062Z,0.015000,-0.485000,0.000000,0.000000,0
1760457481162543512,2025-10-14T15:58:01.162Z,0.040050,-0.459950,0.251028,0.000000,0
1760457481263704047,2025-10-14T15:58:01.263Z,0.071383,-0.428617,0.309740,0.000000,0
1760457481362440828,2025-10-14T15:58:01.362Z,0.106175,-0.393825,0.352371,0.000000,0
1760457481462370382,2025-10-14T15:58:01.462Z,0.142345,-0.357655,0.361946,0.000000,0
1760457481562618188,2025-10-14T15:58:01.562Z,0.178393,-0.321607,0.359589,0.622235,0
1760457481662527264,2025-10-14T15:58:01.662Z,0.213274,-0.286726,0.349136,0.501439,0
1760457481762413983,2025-10-14T15:58:01.762Z,0.246293,-0.253707,0.330565,0.336863,0
1760457481862436045,2025-10-14T15:58:01.862Z,0.277018,-0.222982,0.307177,0.138508,0
1760457481962416710,2025-10-14T15:58:01.962Z,0.305215,-0.194785,0.282021,-0.077028,0
1760457482062866574,2025-10-14T15:58:02.062Z,0.330796,-0.169204,0.254666,-0.314294,0
1760457482162584319,2025-10-14T15:58:02.162Z,0.353779,-0.146221,0.230480,-0.520277,0
1760457482262504068,2025-10-14T15:58:02.262Z,0.374254,-0.125746,0.204911,-0.730419,0
1760457482362319227,2025-10-14T15:58:02.362Z,0.392358,-0.107642,0.181382,-0.905741,0
1760457482462646401,2025-10-14T15:58:02.462Z,0.408261,-0.091739,0.158507,-1.056415,0
1760457482562660599,2025-10-14T15:58:02.562Z,0.422145,-0.077855,0.138820,-1.159904,0
1760457482663915358,2025-10-14T15:58:02.664Z,0.434199,-0.065801,0.119051,-1.249783,0
1760457482763760023,2025-10-14T15:58:02.763Z,0.444611,-0.055389,0.104283,-1.285798,0
1760457482863526833,2025-10-14T15:58:02.863Z,0.453561,-0.046439,0.089711,-1.316845,0
1760457482963797486,2025-10-14T15:58:02.964Z,0.461220,-0.038780,0.076376,-1.335449,0
1760457483063584309,2025-10-14T15:58:03.063Z,0.467744,-0.032256,0.065381,-1.552761,0
1760457483163584141,2025-10-14T15:58:03.163Z,0.473278,-0.026722,0.055346,-1.462438,0
1760457483263829484,2025-10-14T15:58:03.264Z,0.477954,-0.022046,0.046644,-1.373164,0
1760457483362983819,2025-10-14T15:58:03.363Z,0.481889,-0.018111,0.039681,-1.297913,0
1760457483462539307,2025-10-14T15:58:03.462Z,0.485186,-0.014814,0.033122,-1.241319,0
1760457483562602724,2025-10-14T15:58:03.562Z,0.487939,-0.012061,0.027509,-1.195168,0
1760457483665033854,2025-10-14T15:58:03.665Z,0.490228,-0.009772,0.022343,-1.161433,0
1760457483763643498,2025-10-14T15:58:03.763Z,0.492123,-0.007877,0.019220,-1.121604,0
1760457483862506705,2025-10-14T15:58:03.862Z,0.493686,-0.006314,0.015810,-1.095329,0
1760457483962542151,2025-10-14T15:58:03.962Z,0.494969,-0.005031,0.012831,-1.074122,0
1760457484062413006,2025-10-14T15:58:04.062Z,0.496019,-0.003981,0.010507,-1.051940,0
1760457484163287893,2025-10-14T15:58:04.163Z,0.496873,-0.003127,0.008466,-1.035532,0
1760457484262377862,2025-10-14T15:58:04.262Z,0.497564,-0.002436,0.006980,-1.017084,0
1760457484362550080,2025-10-14T15:58:04.362Z,0.498122,-0.001878,0.005562,-1.004404,0
1760457484462651738,2025-10-14T15:58:04.462Z,0.498568,-0.001432,0.004460,-0.990136,0
1760457484562315114,2025-10-14T15:58:04.562Z,0.498923,-0.001077,0.003566,-0.977546,0
1760457484662227062,2025-10-14T15:58:04.662Z,0.499205,-0.000795,0.002813,-0.962315,0
1760457484763893057,2025-10-14T15:58:04.764Z,0.499425,-0.000575,0.002170,-0.952007,0
1760457484863749045,2025-10-14T15:58:04.863Z,0.499597,-0.000403,0.001719,-0.939812,0
1760457484964148201,2025-10-14T15:58:04.964Z,0.499729,-0.000271,0.001318,-0.928268,0
1760457485063565747,2025-10-14T15:58:05.063Z,0.499830,-0.000170,0.001013,-0.917278,0
1760457485163413435,2025-10-14T15:58:05.163Z,0.499905,-0.000095,0.000757,-0.906769,0
1760457485263725316,2025-10-14T15:58:05.263Z,0.499961,-0.000039,0.000556,-0.895187,0
1760457485362453729,2025-10-14T15:58:05.362Z,0.500001,0.000001,0.000407,-0.886087,0
1760457485463488188,2025-10-14T15:58:05.463Z,0.500030,0.000030,0.000278,-0.878321,0
1760457485562506870,2025-10-14T15:58:05.562Z,0.500048,0.000048,0.000190,-0.868099,0
1760457485662338583,2025-10-14T15:58:05.662Z,0.500060,0.000060,0.000117,-0.850418,0
1760457485762702925,2025-10-14T15:58:05.762Z,0.500066,0.000066,0.000064,-0.841008,0
1760457485862488354,2025-10-14T15:58:05.862Z,0.500069,0.000069,0.000024,-0.832088,0
1760457485962945694,2025-10-14T15:58:05.963Z,0.500069,0.000069,-0.000003,-0.819847,0
1760457486062496888,2025-10-14T15:58:06.062Z,0.500066,0.000066,-0.000023,-0.808024,0
1760457486162466997,2025-10-14T15:58:06.162Z,0.500063,0.000063,-0.000036,-0.791591,0
1760457486262268029,2025-10-14T15:58:06.262Z,0.500058,0.000058,-0.000044,-0.778856,0
1760457486363851364,2025-10-14T15:58:06.364Z,0.500053,0.000053,-0.000048,-0.762404,0
1760457486463753473,2025-10-14T15:58:06.463Z,0.500048,0.000048,-0.000050,-0.745552,0
1760457486563542628,2025-10-14T15:58:06.563Z,0.500044,0.000044,-0.000050,-0.727286,0
1760457486662528386,2025-10-14T15:58:06.662Z,0.500039,0.000039,-0.000048,-0.707454,0
1760457486762478357,2025-10-14T15:58:06.762Z,0.500034,0.000034,-0.000045,-0.677820,0
1760457486862416631,2025-10-14T15:58:06.862Z,0.500030,0.000030,-0.000042,-0.648683,0
1760457486962348576,2025-10-14T15:58:06.962Z,0.500026,0.000026,-0.000038,-0.611571,0
1760457487062326320,2025-10-14T15:58:07.062Z,0.500023,0.000023,-0.000035,-0.568467,0
1760457487162280092,2025-10-14T15:58:07.162Z,0.500020,0.000020,-0.000032,-0.516628,0
1760457487262254493,2025-10-14T15:58:07.262Z,0.500017,0.000017,-0.000027,-0.439232,0
1760457487362354162,2025-10-14T15:58:07.362Z,0.500014,0.000014,-0.000024,-0.344417,0
1760457487462437562,2025-10-14T15:58:07.462Z,0.500012,0.000012,-0.000021,-0.205462,0
1760457487562404871,2025-10-14T15:58:07.562Z,0.500010,0.000010,-0.000019,-0.003512,0
1760457487662427132,2025-10-14T15:58:07.662Z,0.500009,0.000009,-0.000016,0.341085,0
