time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760384738557711147,2025-10-13T19:45:38.557Z,0.612000,0.312000,0.000000,0.000000,0
1760384738657665512,2025-10-13T19:45:38.657Z,0.623000,0.323000,0.110051,0.000000,0
1760384738756522525,2025-10-13T19:45:38.756Z,0.599000,0.299000,-0.242775,0.000000,0
1760384738857727538,2025-10-13T19:45:38.857Z,0.535000,0.235000,-0.632379,0.000000,0
1760384738956758025,2025-10-13T19:45:38.956Z,0.476000,0.176000,-0.595776,0.000000,0
1760384739057888909,2025-10-13T19:45:39.057Z,0.438000,0.138000,-0.375751,-0.283198,0
1760384739156480552,2025-10-13T19:45:39.156Z,0.417000,0.117000,-0.213000,0.234232,0
1760384739256638789,2025-10-13T19:45:39.256Z,0.429000,0.129000,0.119810,1.182348,0
1760384739356623300,2025-10-13T19:45:39.356Z,0.457000,0.157000,0.280043,1.396999,0
1760384739456236364,2025-10-13T19:45:39.456Z,0.501000,0.201000,0.441709,1.527473,0
1760384739556057246,2025-10-13T19:45:39.556Z,0.527000,0.227000,0.260467,0.935081,0
1760384739656294404,2025-10-13T19:45:39.656Z,0.545000,0.245000,0.179574,0.668230,0
1760384739756618625,2025-10-13T19:45:39.756Z,0.549000,0.249000,0.039871,0.260848,0
1760384739856642399,2025-10-13T19:45:39.856Z,0.550000,0.250000,0.009997,0.166517,0
1760384739955273308,2025-10-13T19:45:39.955Z,0.543000,0.243000,-0.070972,-0.079853,0
1760384740055984545,2025-10-13T19:45:40.056Z,0.536000,0.236000,-0.069505,-0.072936,0
1760384740155434911,2025-10-13T19:45:40.155Z,0.536000,0.236000,0.000000,0.152054,0
1760384740254935901,2025-10-13T19:45:40.255Z,0.537000,0.237000,0.010050,0.181177,0
1760384740355511787,2025-10-13T19:45:40.355Z,0.534000,0.234000,-0.029828,0.040220,0
1760384740455473193,2025-10-13T19:45:40.455Z,0.536000,0.236000,0.020008,0.214586,0
1760384740555401003,2025-10-13T19:45:40.555Z,0.535000,0.235000,-0.010007,0.105279,0
1760384740655582078,2025-10-13T19:45:40.655Z,0.539000,0.239000,0.039927,0.305073,0
1760384740755950411,2025-10-13T19:45:40.756Z,0.537000,0.237000,-0.019926,0.041110,0
1760384740856615687,2025-10-13T19:45:40.856Z,0.537000,0.237000,0.000000,-0.003743,0
1760384740955396828,2025-10-13T19:45:40.955Z,0.532000,0.232000,-0.050617,-0.451918,0
1760384741055611369,2025-10-13T19:45:41.055Z,0.532000,0.232000,0.000000,-0.320311,0
1760384741155286561,2025-10-13T19:45:41.155Z,0.529000,0.229000,-0.030098,-0.640328,0
1760384741256245426,2025-10-13T19:45:41.256Z,0.533000,0.233000,0.039620,-0.092718,0
1760384741355114969,2025-10-13T19:45:41.355Z,0.533000,0.233000,0.000000,-0.309633,0
1760384741454707461,2025-10-13T19:45:41.454Z,0.534000,0.234000,0.010041,-0.082173,0
1760384741554736210,2025-10-13T19:45:41.554Z,0.535000,0.235000,0.009998,0.116184,0
1760384741654885156,2025-10-13T19:45:41.654Z,0.532000,0.232000,-0.029956,-0.715228,0
1760384741754163228,2025-10-13T19:45:41.754Z,0.532000,0.232000,0.000000,0.277300,0
1760384741854670625,2025-10-13T19:45:41.854Z,0.530000,0.230000,-0.019899,-0.320992,0
1760384741954045361,2025-10-13T19:45:41.954Z,0.526000,0.226000,-0.040251,-1.128758,0
1760384742054333788,2025-10-13T19:45:42.054Z,0.524000,0.224000,-0.019943,-0.569880,0
1760384742157583713,2025-10-13T19:45:42.157Z,0.527000,0.227000,0.029056,1.314190,0
1760384742254326386,2025-10-13T19:45:42.254Z,0.524000,0.224000,-0.031010,-0.936787,0
1760384742354924684,2025-10-13T19:45:42.355Z,0.524000,0.224000,0.000000,0.202390,0
1760384742454222884,2025-10-13T19:45:42.454Z,0.525000,0.225000,0.010071,0.627889,0
1760384742553955726,2025-10-13T19:45:42.554Z,0.525000,0.225000,0.000000,0.205606,0
1760384742653498276,2025-10-13T19:45:42.653Z,0.525000,0.225000,0.000000,0.314114,0
1760384742753148413,2025-10-13T19:45:42.753Z,0.520000,0.220000,-0.050175,-1.689368,0
1760384742853482068,2025-10-13T19:45:42.853Z,0.520000,0.220000,0.000000,0.352310,0
1760384742953018568,2025-10-13T19:45:42.953Z,0.515000,0.215000,-0.050233,-1.694852,0
1760384743053539431,2025-10-13T19:45:43.053Z,0.515000,0.215000,0.000000,0.352021,0
1760384743152929792,2025-10-13T19:45:43.153Z,0.519000,0.219000,0.040245,1.726118,0
1760384743252680682,2025-10-13T19:45:43.252Z,0.530000,0.230000,0.110274,3.135085,0
1760384743357644372,2025-10-13T19:45:43.357Z,0.537000,0.237000,0.066690,1.673141,0
1760384743458957952,2025-10-13T19:45:43.459Z,0.537000,0.237000,0.000000,-0.032071,0
1760384743553185409,2025-10-13T19:45:43.553Z,0.534000,0.234000,-0.031838,-0.786651,0
1760384743653386245,2025-10-13T19:45:43.653Z,0.528000,0.228000,-0.059880,-1.400224,0
1760384743752775852,2025-10-13T19:45:43.752Z,0.521000,0.221000,-0.070430,-1.473834,0
1760384743852798346,2025-10-13T19:45:43.852Z,0.515000,0.215000,-0.059987,-1.148660,0
1760384743952725885,2025-10-13T19:45:43.952Z,0.513000,0.213000,-0.020014,-0.293430,0
1760384744052669274,2025-10-13T19:45:44.052Z,0.509000,0.209000,-0.040023,-0.708935,0
1760384744152536568,2025-10-13T19:45:44.152Z,0.505000,0.205000,-0.040053,-0.638066,0
1760384744253871624,2025-10-13T19:45:44.253Z,0.505000,0.205000,0.000000,0.217762,0
1760384744351800934,2025-10-13T19:45:44.351Z,0.504000,0.204000,-0.010211,0.001493,0
1760384744452861181,2025-10-13T19:45:44.452Z,0.501000,0.201000,-0.029685,-0.389462,0
1760384744551686877,2025-10-13T19:45:44.551Z,0.503000,0.203000,0.020238,0.696033,0
1760384744651463271,2025-10-13T19:45:44.651Z,0.509000,0.209000,0.060134,1.426116,0
1760384744752831838,2025-10-13T19:45:44.752Z,0.510000,0.210000,0.009865,0.321100,0
1760384744852050994,2025-10-13T19:45:44.852Z,0.512000,0.212000,0.020158,0.514769,0
1760384744952642652,2025-10-13T19:45:44.952Z,0.503000,0.203000,-0.089471,-1.661173,0
1760384745051808062,2025-10-13T19:45:45.051Z,0.503000,0.203000,0.000000,0.123670,0
1760384745152134083,2025-10-13T19:45:45.152Z,0.500000,0.200000,-0.029903,-0.410889,0
1760384745251620433,2025-10-13T19:45:45.251Z,0.494000,0.194000,-0.060310,-1.015542,0
1760384745351478658,2025-10-13T19:45:45.351Z,0.494000,0.194000,0.000000,0.588680,0
1760384745451711295,2025-10-13T19:45:45.451Z,0.492000,0.192000,-0.019953,0.072046,0
1760384745551718869,2025-10-13T19:45:45.551Z,0.495000,0.195000,0.029998,1.300107,0
1760384745699768727,2025-10-13T19:45:45.699Z,0.492000,0.192000,-0.020263,-0.075107,0
1760384745751542214,2025-10-13T19:45:45.751Z,0.491000,0.191000,-0.019315,-0.126102,0
1760384745850639531,2025-10-13T19:45:45.850Z,0.490000,0.190000,-0.010091,0.071245,0
1760384745950913435,2025-10-13T19:45:45.951Z,0.481000,0.181000,-0.089754,-1.979685,0
1760384746050623685,2025-10-13T19:45:46.050Z,0.477000,0.177000,-0.040116,-0.648368,0
1760384746152183230,2025-10-13T19:45:46.152Z,0.472000,0.172000,-0.049232,-0.871917,0
1760384746250330576,2025-10-13T19:45:46.250Z,0.468000,0.168000,-0.040755,-0.590077,0
