time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760378460710721064,2025-10-13T18:01:00.710Z,0.616000,0.316000,0.000000,0.000000,0
1760378460811215690,2025-10-13T18:01:00.811Z,0.637000,0.337000,0.208967,0.000000,0
1760378460921759671,2025-10-13T18:01:00.921Z,0.615000,0.315000,-0.199016,0.000000,0
1760378461010406709,2025-10-13T18:01:01.010Z,0.563000,0.263000,-0.586596,0.000000,0
1760378461115490512,2025-10-13T18:01:01.115Z,0.510000,0.210000,-0.504360,0.000000,0
1760378461216071793,2025-10-13T18:01:01.216Z,0.487000,0.187000,-0.228671,-0.034709,0
1760378461309707407,2025-10-13T18:01:01.309Z,0.487000,0.187000,0.000000,0.655369,0
1760378461410459980,2025-10-13T18:01:01.410Z,0.504000,0.204000,0.168730,1.063645,0
1760378461510853134,2025-10-13T18:01:01.510Z,0.513000,0.213000,0.089648,0.725566,0
1760378461609963417,2025-10-13T18:01:01.610Z,0.501000,0.201000,-0.121077,-0.014313,0
1760378461710443264,2025-10-13T18:01:01.710Z,0.500000,0.200000,-0.009952,0.380156,0
1760378461813069604,2025-10-13T18:01:01.813Z,0.501000,0.201000,0.009744,0.435148,0
1760378461910155695,2025-10-13T18:01:01.910Z,0.510000,0.210000,0.092701,0.725534,0
1760378462009275209,2025-10-13T18:01:02.009Z,0.533000,0.233000,0.232043,1.182116,0
1760378462109649961,2025-10-13T18:01:02.109Z,0.551000,0.251000,0.179328,0.908549,0
1760378462210122115,2025-10-13T18:01:02.210Z,0.558000,0.258000,0.069671,0.446650,0
1760378462311077523,2025-10-13T18:01:02.311Z,0.567000,0.267000,0.089148,0.508689,0
1760378462412023800,2025-10-13T18:01:02.412Z,0.561000,0.261000,-0.059437,-0.122388,0
1760378462509900520,2025-10-13T18:01:02.509Z,0.557000,0.257000,-0.040868,-0.039667,0
1760378462609958293,2025-10-13T18:01:02.610Z,0.542000,0.242000,-0.149913,-0.516643,0
1760378462711380315,2025-10-13T18:01:02.711Z,0.535000,0.235000,-0.069018,-0.127331,0
1760378462809949553,2025-10-13T18:01:02.810Z,0.527000,0.227000,-0.081161,-0.120936,0
1760378462909084774,2025-10-13T18:01:02.909Z,0.530000,0.230000,0.030261,0.362059,0
1760378463008819086,2025-10-13T18:01:03.008Z,0.528000,0.228000,-0.020053,-0.023974,0
1760378463109330455,2025-10-13T18:01:03.109Z,0.529000,0.229000,0.009949,0.003449,0
1760378463209106831,2025-10-13T18:01:03.209Z,0.536000,0.236000,0.070157,0.454090,0
1760378463308653921,2025-10-13T18:01:03.308Z,0.538000,0.238000,0.020091,-0.053873,0
1760378463408970186,2025-10-13T18:01:03.409Z,0.537000,0.237000,-0.009968,-0.279952,0
1760378463508994920,2025-10-13T18:01:03.509Z,0.537000,0.237000,0.000000,-0.129574,0
1760378463608583137,2025-10-13T18:01:03.608Z,0.536000,0.236000,-0.010041,-0.314271,0
1760378463709064163,2025-10-13T18:01:03.709Z,0.528000,0.228000,-0.079617,-1.035505,0
1760378463808912567,2025-10-13T18:01:03.809Z,0.524000,0.224000,-0.040061,-0.566116,0
1760378463908689832,2025-10-13T18:01:03.908Z,0.523000,0.223000,-0.010022,-0.185016,0
1760378464007547611,2025-10-13T18:01:04.007Z,0.520000,0.220000,-0.030347,-0.329002,0
1760378464108550841,2025-10-13T18:01:04.108Z,0.516000,0.216000,-0.039603,-0.382661,0
1760378464208782047,2025-10-13T18:01:04.208Z,0.516000,0.216000,0.000000,0.388634,0
1760378464308444720,2025-10-13T18:01:04.308Z,0.519000,0.219000,0.030102,1.100137,0
1760378464411199324,2025-10-13T18:01:04.411Z,0.521000,0.221000,0.019464,0.800709,0
1760378464507828709,2025-10-13T18:01:04.507Z,0.523000,0.223000,0.020697,0.754898,0
1760378464610235470,2025-10-13T18:01:04.610Z,0.518000,0.218000,-0.048825,-0.927839,0
1760378464708455407,2025-10-13T18:01:04.708Z,0.521000,0.221000,0.030544,0.973605,0
1760378464807985891,2025-10-13T18:01:04.808Z,0.524000,0.224000,0.030141,0.897947,0
1760378464909238091,2025-10-13T18:01:04.909Z,0.519000,0.219000,-0.049382,-1.229833,0
1760378465009343332,2025-10-13T18:01:05.009Z,0.521000,0.221000,0.019979,0.646523,0
1760378465108966594,2025-10-13T18:01:05.109Z,0.519000,0.219000,-0.020076,-0.422014,0
1760378465210891443,2025-10-13T18:01:05.211Z,0.517000,0.217000,-0.019622,-0.325877,0
1760378465308314924,2025-10-13T18:01:05.308Z,0.516000,0.216000,-0.010265,0.018821,0
1760378465408822159,2025-10-13T18:01:05.408Z,0.515000,0.215000,-0.009949,0.029027,0
1760378465508210631,2025-10-13T18:01:05.508Z,0.515000,0.215000,0.000000,0.351817,0
1760378465608475692,2025-10-13T18:01:05.608Z,0.510000,0.210000,-0.049868,-1.156128,0
1760378465707438808,2025-10-13T18:01:05.707Z,0.514000,0.214000,0.040419,1.572798,0
1760378465809681692,2025-10-13T18:01:05.809Z,0.513000,0.213000,-0.009781,-0.153681,0
1760378465907345782,2025-10-13T18:01:05.907Z,0.510000,0.210000,-0.030718,-0.823997,0
1760378466006907051,2025-10-13T18:01:06.007Z,0.510000,0.210000,0.000000,0.166534,0
1760378466106969294,2025-10-13T18:01:06.107Z,0.516000,0.216000,0.059963,1.915885,0
1760378466206460388,2025-10-13T18:01:06.206Z,0.510000,0.210000,-0.060307,-1.687976,0
1760378466307295134,2025-10-13T18:01:06.307Z,0.513000,0.213000,0.029752,0.959911,0
1760378466407214946,2025-10-13T18:01:06.407Z,0.512000,0.212000,-0.010008,-0.167820,0
1760378466507908921,2025-10-13T18:01:06.508Z,0.514000,0.214000,0.019862,0.722478,0
1760378466606053012,2025-10-13T18:01:06.606Z,0.510000,0.210000,-0.040756,-1.111229,0
1760378466706085571,2025-10-13T18:01:06.706Z,0.508000,0.208000,-0.019993,-0.417903,0
1760378466806194500,2025-10-13T18:01:06.806Z,0.508000,0.208000,0.000000,0.258483,0
1760378466905804651,2025-10-13T18:01:06.905Z,0.505000,0.205000,-0.030118,-0.767426,0
1760378467006202142,2025-10-13T18:01:07.006Z,0.505000,0.205000,0.000000,0.274551,0
1760378467105962961,2025-10-13T18:01:07.106Z,0.510000,0.210000,0.050120,1.710227,0
