time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag,roll_mean_delta_m_per_s,roll_std_delta_m_per_s,zscore_win_delta_m_per_s,edge_flag_win
1760375236578212534,2025-10-13T17:07:16.578Z,0.414,0.114,-0.019982,-0.601872,0,-0.010009699999999993,0.02531829383563149,-0.3938772519483747,0
1760375236679040194,2025-10-13T17:07:16.679Z,0.415,0.115,0.009918,0.805902,0,-0.011000999999999993,0.024035507836269565,0.8703373418402767,0
1760375236778054671,2025-10-13T17:07:16.778Z,0.41,0.11,-0.050498,-1.599039,0,-0.013525899999999993,0.025430913336869674,-1.4538250950821319,0
1760375236878905900,2025-10-13T17:07:16.878Z,0.411,0.111,0.009916,0.958518,0,-0.013030099999999994,0.025802439768159154,0.8892996246159655,0
1760375236979406701,2025-10-13T17:07:16.979Z,0.411,0.111,0.0,0.432641,0,-0.011031349999999994,0.025145270456782606,0.4387047663281121,0
1760375237078656809,2025-10-13T17:07:17.078Z,0.407,0.107,-0.040302,-1.436281,0,-0.012027649999999994,0.025917890685931637,-1.0909201810681093,0
1760375237177581098,2025-10-13T17:07:17.177Z,0.403,0.103,-0.040436,-1.190181,0,-0.012607149999999994,0.026438075754636567,-1.0526049723993067,0
1760375237278818287,2025-10-13T17:07:17.278Z,0.404,0.104,0.009878,0.989596,0,-0.013148299999999993,0.025824057928708077,0.8916607941156346,0
1760375237345683105,2025-10-13T17:07:17.345Z,0.402,0.102,-0.029911,-0.672784,0,-0.013135449999999993,0.025815205648640226,-0.6498321271705086,0
1760375237479163840,2025-10-13T17:07:17.479Z,0.4,0.1,-0.014984,0.071331,0,-0.010879099999999994,0.02334744947616575,-0.17581791981991418,0
1760375237545726585,2025-10-13T17:07:17.545Z,0.403,0.103,0.04507,1.945491,0,-0.009620449999999994,0.025658089938909424,2.13150901451414,0
1760375237646166634,2025-10-13T17:07:17.646Z,0.404,0.104,0.009956,0.623039,0,-0.010113049999999993,0.025152968472873644,0.7978799807125575,0
1760375237779314842,2025-10-13T17:07:17.779Z,0.405,0.105,0.007511,0.43812,0,-0.009737499999999993,0.025367070696807884,0.6799563184160042,0
1760375237846195629,2025-10-13T17:07:17.846Z,0.407,0.107,0.029902,1.125946,0,-0.005244849999999994,0.023921465296333565,1.4692599121587648,0
1760375237981210127,2025-10-13T17:07:17.981Z,0.408,0.108,0.007407,0.309897,0,-0.004874499999999993,0.024063852790134628,0.510371307001803,0
1760375238045796589,2025-10-13T17:07:18.045Z,0.401,0.101,-0.108384,-2.291204,0,-0.010778199999999993,0.03309263685569896,-2.949471824370233,0
1760375238179936722,2025-10-13T17:07:18.179Z,0.402,0.102,0.007455,0.262225,0,-0.009373499999999993,0.03324793640687789,0.506151714020926,0
1760375238279690055,2025-10-13T17:07:18.279Z,0.396,0.096,-0.06015,-1.091156,0,-0.011881499999999993,0.03513519140855499,-1.3737935689243808,0
1760375238379615808,2025-10-13T17:07:18.379Z,0.395,0.095,-0.010007,-0.030848,0,-0.011882049999999995,0.03513516042592193,0.053366769278122464,0
1760375238480206272,2025-10-13T17:07:18.480Z,0.394,0.094,-0.009941,-0.040655,0,-0.012379099999999994,0.035028374854349856,0.06960357167975288,0
1760375238546169668,2025-10-13T17:07:18.546Z,0.391,0.091,-0.045482,-0.674696,0,-0.013654099999999994,0.035775792502017,-0.889649055243307,0
1760375238645128319,2025-10-13T17:07:18.645Z,0.387,0.087,-0.04042,-0.522887,0,-0.016170999999999994,0.03580084756862031,-0.677330332850958,0
1760375238745452545,2025-10-13T17:07:18.745Z,0.384,0.084,-0.029903,-0.177921,0,-0.015141249999999995,0.03504983687907845,-0.4211645849002915,0
1760375238845278172,2025-10-13T17:07:18.845Z,0.385,0.085,0.010017,0.827745,0,-0.015136199999999992,0.03505364422469633,0.7175630538943742,0
1760375238944647284,2025-10-13T17:07:18.944Z,0.386,0.086,0.010064,0.927446,0,-0.014632999999999993,0.03535331654210568,0.6985766093708903,0
1760375239045972775,2025-10-13T17:07:19.045Z,0.383,0.083,-0.02961,-0.392378,0,-0.014098399999999992,0.0350240367423049,-0.44288441432748465,0
1760375239145200933,2025-10-13T17:07:19.145Z,0.374,0.074,-0.090693,-2.018293,0,-0.016611249999999994,0.03863033653664201,-1.9177091540409255,0
1760375239278052513,2025-10-13T17:07:19.278Z,0.375,0.075,0.007527,1.057058,0,-0.016728799999999995,0.03854898012522179,0.6292202782332478,0
1760375239345863502,2025-10-13T17:07:19.345Z,0.381,0.081,0.088484,2.251616,0,-0.010809049999999992,0.044973411789019785,2.2078167088102103,0
1760375239444921896,2025-10-13T17:07:19.444Z,0.379,0.079,-0.02019,-0.145363,0,-0.011069349999999993,0.04501389521408633,-0.20261854604277513,0
1760375239544905684,2025-10-13T17:07:19.544Z,0.38,0.08,0.010002,0.479379,0,-0.012822749999999994,0.04336482410636902,0.5263425015633283,0
1760375239644475295,2025-10-13T17:07:19.644Z,0.377,0.077,-0.03013,-0.440981,0,-0.014827049999999991,0.043182584517707547,-0.3543778162172032,0
1760375239744787441,2025-10-13T17:07:19.744Z,0.374,0.074,-0.029906,-0.463591,0,-0.016697899999999995,0.04297389732077893,-0.30735169075795143,0
1760375239844610522,2025-10-13T17:07:19.844Z,0.376,0.076,0.020035,0.563794,0,-0.017191249999999995,0.042464380457873874,0.8766464881532822,0
1760375239945577995,2025-10-13T17:07:19.945Z,0.374,0.074,-0.019811,-0.224763,0,-0.018552149999999996,0.04206886381846227,-0.029923555944659137,0
1760375240044591650,2025-10-13T17:07:20.044Z,0.368,0.068,-0.060595,-1.001236,0,-0.016162699999999995,0.037842921393432115,-1.174124469357472,0
1760375240145626171,2025-10-13T17:07:20.145Z,0.355,0.055,-0.128669,-1.994571,0,-0.022968899999999993,0.04494618531310537,-2.3517034707988906,0
1760375240245662491,2025-10-13T17:07:20.245Z,0.35,0.05,-0.049983,-0.562578,0,-0.022460549999999996,0.04455935776074436,-0.6176581392348202,0
1760375240344783343,2025-10-13T17:07:20.344Z,0.347,0.047,-0.030265,-0.138607,0,-0.023473449999999993,0.04449156639240755,-0.15264803086723824,0
1760375240445549962,2025-10-13T17:07:20.445Z,0.355,0.055,0.079381,1.891501,0,-0.019007349999999996,0.05005653636195049,1.9655445052883842,0
1760375240543448453,2025-10-13T17:07:20.543Z,0.36,0.06,0.051073,1.206292,0,-0.014179599999999995,0.0519876932708219,1.2551547471067162,0
1760375240644649843,2025-10-13T17:07:20.644Z,0.367,0.067,0.06917,1.21721,0,-0.008700099999999995,0.05477695616329733,1.4215850141044524,0
1760375240743829284,2025-10-13T17:07:20.743Z,0.366,0.066,-0.010083,-0.001857,0,-0.0077090999999999965,0.054551999060191786,-0.043516278796322035,0
1760375240843646978,2025-10-13T17:07:20.843Z,0.363,0.063,-0.030055,-0.325455,0,-0.009712699999999996,0.05460254852072294,-0.37255220774685316,0
1760375240943873992,2025-10-13T17:07:20.943Z,0.361,0.061,-0.019955,-0.104054,0,-0.011213649999999995,0.05444265820811653,-0.16056067590573322,0
1760375241043337470,2025-10-13T17:07:21.043Z,0.362,0.062,0.010054,0.342068,0,-0.009230449999999996,0.05445968244149938,0.3541050761857703,0
1760375241143522158,2025-10-13T17:07:21.143Z,0.365,0.065,0.029944,0.543701,0,-0.003198599999999996,0.05156605850893954,0.6427212193123963,0
1760375241243452819,2025-10-13T17:07:21.243Z,0.369,0.069,0.040028,0.622103,0,-0.001573549999999996,0.05242678810792404,0.7935170454150353,0
1760375241343165374,2025-10-13T17:07:21.343Z,0.372,0.072,0.030087,0.260648,0,-0.004493399999999996,0.04863630425970001,0.7109997465134965,0
1760375241443268680,2025-10-13T17:07:21.443Z,0.367,0.067,-0.049948,-1.629251,0,-0.005981299999999996,0.049587653509082785,-0.8866461082282667,0
1760375241542993147,2025-10-13T17:07:21.542Z,0.366,0.066,-0.010028,-0.540014,0,-0.006982799999999996,0.04944993325906845,-0.06158147846320008,0
1760375241642431378,2025-10-13T17:07:21.642Z,0.358,0.058,-0.080467,-1.815042,0,-0.009499649999999995,0.05190987442347106,-1.367126212270552,0
1760375241743038629,2025-10-13T17:07:21.743Z,0.361,0.061,0.029814,0.926574,0,-0.006513649999999994,0.052389676678235075,0.693412372500708,0
1760375241842513968,2025-10-13T17:07:21.842Z,0.36,0.06,-0.010052,-0.119232,0,-0.008017999999999994,0.05201786836321381,-0.0391019483112541,0
1760375241982288348,2025-10-13T17:07:21.982Z,0.366,0.066,0.042926,0.962528,0,-0.0048811499999999956,0.05314861669762498,0.8994994220072772,0
1760375242081218848,2025-10-13T17:07:22.081Z,0.364,0.064,-0.020216,-0.488794,0,-0.0028621999999999953,0.05166712027932177,-0.33587705113391714,0
1760375242144756004,2025-10-13T17:07:22.144Z,0.364,0.064,0.0,0.06883,0,0.003571250000000005,0.042347802233254676,-0.08433141300531509,0
1760375242280675289,2025-10-13T17:07:22.280Z,0.363,0.063,-0.007358,0.004423,0,0.0057025000000000044,0.04054493089673554,-0.32212411542305935,0
1760375242345457355,2025-10-13T17:07:22.345Z,0.36,0.06,-0.046301,-0.845365,0,0.004900700000000004,0.04144227583303142,-1.2354944068778642,0
1760375242481545226,2025-10-13T17:07:22.481Z,0.358,0.058,-0.014698,-0.088029,0,0.00019675000000000543,0.037715020977791745,-0.3949288536461556,0
1760375242583187899,2025-10-13T17:07:22.583Z,0.355,0.055,-0.02951,-0.452307,0,-0.003832399999999994,0.03627051182057298,-0.7079469991221747,0
1760375242682415524,2025-10-13T17:07:22.682Z,0.353,0.053,-0.020156,-0.473943,0,-0.008298699999999996,0.03206375501222867,-0.36980384847245107,0
1760375242742697201,2025-10-13T17:07:22.742Z,0.358,0.058,0.082951,2.214203,0,-0.003646999999999995,0.037991800424219076,2.2793865790260193,0
1760375242841921075,2025-10-13T17:07:22.841Z,0.361,0.061,0.030235,0.793813,0,-0.000632499999999995,0.03817757977013828,0.8085242748715025,0
1760375242944013191,2025-10-13T17:07:22.944Z,0.366,0.066,0.048973,1.081573,0,0.0028139000000000055,0.03943203180277102,1.1705990761743157,0
1760375243042987423,2025-10-13T17:07:23.042Z,0.361,0.061,-0.050518,-1.174193,0,-0.00021469999999999476,0.041136001430556485,-1.2228534191617835,0
1760375243141475737,2025-10-13T17:07:23.141Z,0.359,0.059,-0.02031,-0.436524,0,-0.002727399999999995,0.040729688080008,-0.4316900233918156,0
1760375243241626066,2025-10-13T17:07:23.241Z,0.348,0.048,-0.109821,-1.867233,0,-0.010219849999999994,0.04590466156958823,-2.1697393378886303,0
1760375243341429815,2025-10-13T17:07:23.341Z,0.351,0.051,0.030059,0.727142,0,-0.010221249999999996,0.04590336800150494,0.8775009711417996,0
1760375243441215931,2025-10-13T17:07:23.441Z,0.349,0.049,-0.020043,-0.255766,0,-0.008725999999999994,0.04501976252597015,-0.25137849168954784,0
1760375243541844156,2025-10-13T17:07:23.541Z,0.343,0.043,-0.059625,-0.891726,0,-0.011205849999999995,0.04643887959149281,-1.0426425104551824,0
1760375243641336698,2025-10-13T17:07:23.641Z,0.346,0.046,0.030153,0.63554,0,-0.005674849999999994,0.044293536162948545,0.8088731021202574,0
1760375243740751357,2025-10-13T17:07:23.740Z,0.348,0.048,0.020118,0.388168,0,-0.006159649999999996,0.04393628256473121,0.5980854197504124,0
1760375243841364019,2025-10-13T17:07:23.841Z,0.348,0.048,0.0,0.188637,0,-0.005657049999999995,0.043946905975129257,0.12872464794680819,0
1760375244031656618,2025-10-13T17:07:24.031Z,0.347,0.047,-0.005255,0.298406,0,-0.008066099999999996,0.042438226815603886,0.06623980809128428,0
1760375244080904545,2025-10-13T17:07:24.080Z,0.346,0.046,-0.020307,-0.111567,0,-0.008070649999999995,0.04243960287933044,-0.2883238571951749,0
1760375244141167481,2025-10-13T17:07:24.141Z,0.346,0.046,0.0,0.342807,0,-0.008070649999999995,0.04243960287933044,0.19016789631485176,0
1760375244240816181,2025-10-13T17:07:24.240Z,0.343,0.043,-0.030106,-0.365561,0,-0.009208049999999995,0.04272337777583047,-0.48914554719085024,0
1760375244343177762,2025-10-13T17:07:24.343Z,0.343,0.043,0.0,0.332413,0,-0.006892999999999995,0.04185323057266225,0.16469457448530567,0
1760375244441269594,2025-10-13T17:07:24.441Z,0.342,0.042,-0.010191,-0.105584,0,-0.006667649999999995,0.0418211155458895,-0.08424811136694578,0
1760375244541420759,2025-10-13T17:07:24.541Z,0.343,0.043,0.009985,0.647971,0,-0.004692899999999995,0.04161771728723248,0.35268392782568336,0
1760375244639813391,2025-10-13T17:07:24.639Z,0.348,0.048,0.050817,2.036434,0,-0.0011442499999999947,0.04322464979721772,1.20212078625897,0
1760375244741990799,2025-10-13T17:07:24.741Z,0.348,0.048,0.0,0.023606,0,-0.005291799999999994,0.0384463340714931,0.1376412115173217,0
1760375244841156317,2025-10-13T17:07:24.841Z,0.349,0.049,0.010084,0.468009,0,-0.0062993499999999935,0.037723544256765086,0.43430039045342117,0
1760375244940371565,2025-10-13T17:07:24.940Z,0.352,0.052,0.030236,1.204618,0,-0.007236199999999996,0.03649116360320397,1.0268842179839364,0
1760375245040261314,2025-10-13T17:07:25.040Z,0.352,0.052,0.0,-0.165209,0,-0.004710299999999995,0.035057802168028736,0.13435810885759386,0
1760375245140225087,2025-10-13T17:07:25.140Z,0.348,0.048,-0.040014,-1.67357,0,-0.005695499999999994,0.0357885078415729,-0.9589251430073514,0
1760375245240734283,2025-10-13T17:07:25.240Z,0.347,0.047,-0.009949,-0.432394,0,-0.0007018999999999942,0.02617027267902926,-0.35334366261341565,0
1760375245340202113,2025-10-13T17:07:25.340Z,0.346,0.046,-0.010054,-0.547725,0,-0.0027075499999999943,0.02520814032781575,-0.29143165280993044,0
1760375245440384193,2025-10-13T17:07:25.440Z,0.347,0.047,0.009982,0.265876,0,-0.0012062999999999946,0.02501472014866043,0.44726864556184703,0
1760375245540498147,2025-10-13T17:07:25.540Z,0.346,0.046,-0.009989,-0.582853,0,0.0012755000000000054,0.0210640538695917,-0.5347736038722138,0
1760375245640261245,2025-10-13T17:07:25.640Z,0.344,0.044,-0.020047,-0.844431,0,-0.0012344999999999945,0.020423064802996074,-0.9211399063494231,0
1760375245741627267,2025-10-13T17:07:25.741Z,0.34,0.04,-0.039462,-1.537056,0,-0.004213499999999994,0.021463375933754993,-1.6422626202323298,0
1760375245839416122,2025-10-13T17:07:25.839Z,0.337,0.037,-0.030678,-0.942387,0,-0.0057473999999999945,0.02222896737048088,-1.121536578127636,0
1760375245939847482,2025-10-13T17:07:25.939Z,0.334,0.034,-0.029871,-0.752225,0,-0.006978199999999994,0.022872439244875815,-1.0008901873082363,0
1760375246039763790,2025-10-13T17:07:26.039Z,0.333,0.033,-0.010008,0.450302,0,-0.006463249999999994,0.022671614958554593,-0.15635189669902533,0
1760375246139615899,2025-10-13T17:07:26.139Z,0.336,0.036,0.030044,2.109834,0,-0.004961049999999995,0.024074351909023066,1.4540391422491463,0
1760375246239438464,2025-10-13T17:07:26.239Z,0.334,0.034,-0.020035,-0.373959,0,-0.0044574999999999945,0.023621798789521524,-0.6594544360825766,0
1760375246339066348,2025-10-13T17:07:26.339Z,0.336,0.036,0.020075,1.372999,0,-0.003453749999999994,0.024239617583997276,0.9706733168733409,0
1760375246442170126,2025-10-13T17:07:26.442Z,0.34,0.04,0.038796,1.68301,0,-0.0010043999999999945,0.02593847648084554,1.5344154861751766,0
1760375246541965395,2025-10-13T17:07:26.541Z,0.339,0.039,-0.010021,-0.1063,0,-0.0020046999999999947,0.025878061061956024,-0.30977204902669336,0
1760375246645655397,2025-10-13T17:07:26.645Z,0.339,0.039,0.0,0.189763,0,-0.0045455499999999946,0.022720933194037247,0.20006000463013127,0
1760375246738471552,2025-10-13T17:07:26.738Z,0.339,0.039,0.0,0.181514,0,-0.0045455499999999946,0.022720933194037247,0.20006000463013127,0
1760375246839061321,2025-10-13T17:07:26.839Z,0.342,0.042,0.029826,1.140329,0,-0.003558449999999995,0.023793483945411087,1.4030921270963626,0
1760375246939688424,2025-10-13T17:07:26.939Z,0.337,0.037,-0.049691,-1.79206,0,-0.007554799999999995,0.024519808039087362,-1.7184555414475557,0
1760375247039397844,2025-10-13T17:07:27.039Z,0.336,0.036,-0.010029,-0.44936,0,-0.008056249999999994,0.02445965137220907,-0.08065323458540517,0
1760375247139050876,2025-10-13T17:07:27.139Z,0.336,0.036,0.0,-0.10176,0,-0.006055549999999995,0.023317901107303998,0.25969532901497644,0
1760375247239432548,2025-10-13T17:07:27.239Z,0.335,0.035,-0.009962,-0.367029,0,-0.006056199999999995,0.023318015532608177,-0.16750138941017903,0
1760375247338842283,2025-10-13T17:07:27.338Z,0.337,0.037,0.020118,0.719615,0,-0.0045475999999999945,0.02401146215412456,1.0272427327280889,0
1760375247439370172,2025-10-13T17:07:27.439Z,0.334,0.034,-0.029843,-1.10316,0,-0.0065388499999999945,0.024391437706649793,-0.9554233858730943,0
1760375247540016845,2025-10-13T17:07:27.540Z,0.333,0.033,-0.009935,-0.168244,0,-0.006536149999999995,0.02439103867854811,-0.13934830922101277,0
1760375247638507873,2025-10-13T17:07:27.638Z,0.331,0.031,-0.020307,-0.596537,0,-0.006549149999999995,0.024398686818146765,-0.563876658712938,0
1760375247742946456,2025-10-13T17:07:27.742Z,0.332,0.032,0.009575,0.706873,0,-0.0040972999999999956,0.023358897324596926,0.5853144440000196,0
1760375247838342928,2025-10-13T17:07:27.838Z,0.331,0.031,-0.010482,-0.140921,0,-0.003087499999999995,0.02257264350468244,-0.327586797641406,0
1760375247938580642,2025-10-13T17:07:27.938Z,0.333,0.033,0.019955,1.354957,0,-0.0005961999999999947,0.022207668046491654,0.925410086145747,0
1760375248040999423,2025-10-13T17:07:28.041Z,0.331,0.031,-0.019526,-0.846956,0,-0.0010720999999999949,0.022519763967399326,-0.8194535265429399,0
1760375248138613844,2025-10-13T17:07:28.138Z,0.326,0.026,-0.05123,-1.963764,0,-0.005135799999999994,0.023899995279894014,-1.9286279959551695,0
1760375248238145082,2025-10-13T17:07:28.238Z,0.33,0.03,0.040181,1.757397,0,-0.002124999999999995,0.025652858240257467,1.64917295389753,0
1760375248338052838,2025-10-13T17:07:28.338Z,0.33,0.03,0.0,0.179713,0,-0.003128749999999995,0.025125829575987888,0.12452325168161059,0
1760375248441882244,2025-10-13T17:07:28.441Z,0.333,0.033,0.028893,1.118807,0,-0.0036238999999999946,0.0243414777757077,1.3358638411202461,0
1760375248539051693,2025-10-13T17:07:28.539Z,0.333,0.033,0.0,0.045734,0,-0.0031228499999999943,0.02430597934508488,0.12848073124983925,0
1760375248637585233,2025-10-13T17:07:28.637Z,0.331,0.031,-0.020298,-0.695825,0,-0.004137749999999994,0.024590825366330775,-0.6571658234020186,0
1760375248737630076,2025-10-13T17:07:28.737Z,0.329,0.029,-0.019991,-0.685775,0,-0.005137299999999995,0.02481901616884687,-0.5984806125653179,0
1760375248837384519,2025-10-13T17:07:28.837Z,0.333,0.033,0.040099,1.361522,0,-0.004623649999999994,0.025672329433755553,1.7420565638736278,0
1760375248937497938,2025-10-13T17:07:28.937Z,0.328,0.028,-0.049942,-1.439933,0,-0.004636199999999995,0.025695571124837596,-1.7631754429543296,0
1760375249039063874,2025-10-13T17:07:29.039Z,0.33,0.03,0.019692,0.692476,0,-0.003150149999999995,0.026221322445021684,0.8711288321896499,0
1760375249137359570,2025-10-13T17:07:29.137Z,0.334,0.034,0.040694,1.102845,0,-0.0011154499999999942,0.027997352531745755,1.4933358414011797,0
1760375249236780248,2025-10-13T17:07:29.236Z,0.332,0.032,-0.020116,-0.827608,0,-0.001623149999999994,0.028257078754060305,-0.6544501702017849,0
1760375249336798534,2025-10-13T17:07:29.336Z,0.332,0.032,0.0,-0.060548,0,-0.002629049999999994,0.027796731927323435,0.0945812625338056,0
1760375249437980226,2025-10-13T17:07:29.437Z,0.334,0.034,0.019767,0.558628,0,-0.00014854999999999383,0.027451808671072407,0.7254731460002556,0
1760375249535969732,2025-10-13T17:07:29.535Z,0.331,0.031,-0.030615,-0.976865,0,-0.0011825499999999938,0.0282185838718781,-1.0430165501441628,0
1760375249636933855,2025-10-13T17:07:29.636Z,0.332,0.032,0.009904,0.367458,0,0.0003280000000000061,0.02794827253488521,0.3426329834177469,0
1760375249736022514,2025-10-13T17:07:29.736Z,0.337,0.037,0.050461,1.382764,0,0.002372300000000006,0.030074679196084145,1.5989763244510802,0
1760375249837861335,2025-10-13T17:07:29.837Z,0.337,0.037,0.0,-0.127737,0,0.002896400000000006,0.029929866626041614,-0.09677290033360468,0
1760375249935415885,2025-10-13T17:07:29.935Z,0.331,0.031,-0.061505,-1.673553,0,-0.001176599999999994,0.03288328588140034,-1.8346220088097507,0
1760375250038048320,2025-10-13T17:07:30.038Z,0.33,0.03,-0.009743,-0.356668,0,-0.0006874499999999939,0.03266802451694136,-0.27719919198982707,0
1760375250136955188,2025-10-13T17:07:30.136Z,0.326,0.026,-0.040443,-1.086342,0,-0.00014809999999999406,0.03186891995081708,-1.2643949045711822,0
1760375250236599621,2025-10-13T17:07:30.236Z,0.322,0.022,-0.040141,-0.911088,0,-0.004164199999999995,0.0315789300818726,-1.1392659569759123,0
1760375250337376156,2025-10-13T17:07:30.337Z,0.32,0.02,-0.019846,-0.228917,0,-0.005156499999999994,0.03175252396184242,-0.46262464104121737,0
1760375250436664106,2025-10-13T17:07:30.436Z,0.319,0.019,-0.010072,0.061647,0,-0.007104749999999995,0.030732387262120662,-0.0965512368008359,0
1760375250536230714,2025-10-13T17:07:30.536Z,0.321,0.021,0.020088,0.923206,0,-0.006100349999999995,0.03129982739363049,0.8366931124140742,0
1760375250636101953,2025-10-13T17:07:30.636Z,0.318,0.018,-0.030038,-0.572268,0,-0.0065873499999999936,0.03160662750665983,-0.7419535663859966,0
1760375250735747296,2025-10-13T17:07:30.735Z,0.319,0.019,0.010036,0.694268,0,-0.005085999999999994,0.031649558107832425,0.4777949805326887,0
1760375250835321038,2025-10-13T17:07:30.835Z,0.32,0.02,0.010043,1.00978,0,-0.0065887999999999945,0.030065043785975774,0.5531939390608209,0
1760375250936581881,2025-10-13T17:07:30.936Z,0.319,0.019,-0.009875,0.100714,0,-0.004585449999999994,0.02830776463590136,-0.18685862582351442,0
1760375251035007530,2025-10-13T17:07:31.035Z,0.318,0.018,-0.01016,0.083552,0,-0.006078049999999995,0.027741651346277672,-0.1471415651883216,0
1760375251135193119,2025-10-13T17:07:31.135Z,0.318,0.018,0.0,0.53848,0,-0.008112749999999995,0.025535221411085645,0.3177082301106657,0
1760375251235802099,2025-10-13T17:07:31.235Z,0.318,0.018,0.0,0.404282,0,-0.0071069499999999956,0.02543351409682049,0.2794324831773229,0
1760375251335425775,2025-10-13T17:07:31.335Z,0.317,0.017,-0.010038,-0.381862,0,-0.007608849999999995,0.025384882976156632,-0.09569277913479621,0
1760375251435942264,2025-10-13T17:07:31.435Z,0.315,0.015,-0.019897,-1.065056,0,-0.009592049999999994,0.024672969668455703,-0.41766151940659363,0
1760375251539003947,2025-10-13T17:07:31.539Z,0.318,0.018,0.029108,1.911057,0,-0.0066058999999999935,0.025591673008185756,1.3955281465411244,0
1760375251635610848,2025-10-13T17:07:31.635Z,0.32,0.02,0.020702,1.234486,0,-0.006065999999999995,0.026067781671311553,1.0268614467282828,0
1760375251735356489,2025-10-13T17:07:31.735Z,0.317,0.017,-0.030077,-1.663873,0,-0.010092899999999997,0.022904795526150105,-0.8724854136848512,0
1760375251835631303,2025-10-13T17:07:31.835Z,0.317,0.017,0.0,0.171846,0,-0.010092899999999997,0.022904795526150105,0.44064571493236276,0
1760375251934835319,2025-10-13T17:07:31.934Z,0.315,0.015,-0.020161,-0.89155,0,-0.008025699999999995,0.01965580106977952,-0.6173902532345952,0
1760375252035347098,2025-10-13T17:07:32.035Z,0.319,0.019,0.039796,1.707738,0,-0.0055487499999999955,0.02236293931785845,2.027673972347136,0
1760375252134621877,2025-10-13T17:07:32.134Z,0.317,0.017,-0.020151,-0.852259,0,-0.0045341499999999955,0.02112238623201032,-0.7393506504645366,0
1760375252235961916,2025-10-13T17:07:32.235Z,0.321,0.021,0.039463,1.356455,0,-0.0005539499999999951,0.021555327101926824,1.856476118909042,0
1760375252334256230,2025-10-13T17:07:32.334Z,0.318,0.018,-0.030519,-1.103968,0,-0.0010875999999999952,0.022181115468130425,-1.3268674446191269,0
1760375252434250821,2025-10-13T17:07:32.434Z,0.32,0.02,0.020001,0.624613,0,0.0004160500000000049,0.02255615929997387,0.8682750347494967,0
1760375252533707056,2025-10-13T17:07:32.533Z,0.317,0.017,-0.030165,-1.100783,0,-0.0020965999999999953,0.023043177922737912,-1.2180785173864168,0
1760375252633924111,2025-10-13T17:07:32.633Z,0.321,0.021,0.039912,1.239987,0,0.0014009000000000048,0.023872604252132935,1.6131922430104861,0
1760375252734593857,2025-10-13T17:07:32.734Z,0.324,0.024,0.029801,0.857329,0,0.002389150000000005,0.024645477228457745,1.1122466708961904,0
1760375252834698652,2025-10-13T17:07:32.834Z,0.324,0.024,0.0,-0.215074,0,0.0018870000000000046,0.02458355776359064,-0.07675862127632058,0
1760375252934168522,2025-10-13T17:07:32.934Z,0.323,0.023,-0.010053,-0.526303,0,0.0018781000000000047,0.024588071889691553,-0.4852393491252996,0
1760375253033679259,2025-10-13T17:07:33.033Z,0.324,0.024,0.01005,0.07314,0,0.002888600000000005,0.024482361210944627,0.29251263545603406,0
1760375253134087997,2025-10-13T17:07:33.134Z,0.317,0.017,-0.069705,-1.98062,0,-0.0005966499999999951,0.029385712244800515,-2.351767056870571,0
1760375253233816320,2025-10-13T17:07:33.233Z,0.318,0.018,0.01003,0.272912,0,-9.514999999999506e-05,0.029481859946816322,0.34343660875756205,0
1760375253333354673,2025-10-13T17:07:33.333Z,0.317,0.017,-0.010044,-0.20231,0,-9.544999999999511e-05,0.029481966478144387,-0.3374452653073559,0
1760375253432701075,2025-10-13T17:07:33.432Z,0.318,0.018,0.010066,0.332992,0,0.001402700000000005,0.029182551759029392,0.2968657460641521,0
1760375253533467492,2025-10-13T17:07:33.533Z,0.317,0.017,-0.009924,-0.242903,0,-0.0005488999999999951,0.028530077249881727,-0.32860408746488307,0
1760375253634087018,2025-10-13T17:07:33.634Z,0.326,0.026,0.089444,2.133998,0,0.002888200000000005,0.03469884650077317,2.494486380060828,0
1760375253733180467,2025-10-13T17:07:33.733Z,0.322,0.022,-0.040366,-1.031183,0,0.0023737500000000043,0.035284644976883994,-1.2112846828415043,0
1760375253832884837,2025-10-13T17:07:33.832Z,0.323,0.023,0.01003,0.281841,0,0.002875250000000005,0.03532039121926012,0.20256712207928573,0
1760375253933634401,2025-10-13T17:07:33.933Z,0.319,0.019,-0.039704,-0.864106,0,0.0018981000000000046,0.03624935422713374,-1.147664582914406,0
1760375254033647957,2025-10-13T17:07:34.033Z,0.31,0.01,-0.089987,-1.621763,0,-0.004591049999999995,0.040477893498180074,-2.10969352947775,0
1760375254132835463,2025-10-13T17:07:34.132Z,0.306,0.006,-0.040327,-0.495223,0,-0.005599849999999995,0.04113221935260802,-0.8442809687048435,0
1760375254232966628,2025-10-13T17:07:34.232Z,0.311,0.011,0.049935,1.142043,0,-0.005076249999999995,0.041797321674298046,1.316142944006564,0
1760375254333932158,2025-10-13T17:07:34.333Z,0.315,0.015,0.039617,0.788038,0,-0.0015694499999999948,0.042486843800819935,0.9693930241814092,0
1760375254432654792,2025-10-13T17:07:34.432Z,0.317,0.017,0.020259,0.401302,0,-0.001556549999999995,0.04249377639567702,0.5133822373626302,0
1760375254532951495,2025-10-13T17:07:34.532Z,0.319,0.019,0.019941,0.375221,0,0.0009487500000000049,0.042194331309056546,0.4501137809458191,0
