time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760805105545811128,2025-10-18T16:31:45.545Z,0.015000,-0.485000,0.000000,0.000000,0
1760805105645371781,2025-10-18T16:31:45.645Z,0.040050,-0.459950,0.251605,0.000000,0
1760805105745264929,2025-10-18T16:31:45.745Z,0.071383,-0.428617,0.313670,0.000000,0
1760805105845945202,2025-10-18T16:31:45.846Z,0.106175,-0.393825,0.345569,0.000000,0
1760805105945484317,2025-10-18T16:31:45.945Z,0.142345,-0.357655,0.363366,0.000000,0
1760805106045374661,2025-10-18T16:31:46.045Z,0.178393,-0.321607,0.360876,0.631820,0
1760805106145663246,2025-10-18T16:31:46.145Z,0.213274,-0.286726,0.347815,0.493445,0
1760805106245680257,2025-10-18T16:31:46.245Z,0.246293,-0.253707,0.330134,0.335484,0
1760805106345724193,2025-10-18T16:31:46.345Z,0.277018,-0.222982,0.307110,0.139603,0
1760805106445551821,2025-10-18T16:31:46.445Z,0.305215,-0.194785,0.282453,-0.072300,0
1760805106545533432,2025-10-18T16:31:46.545Z,0.330796,-0.169204,0.255859,-0.303745,0
1760805106645424993,2025-10-18T16:31:46.645Z,0.353779,-0.146221,0.230079,-0.525405,0
1760805106745174355,2025-10-18T16:31:46.745Z,0.374254,-0.125746,0.205261,-0.728806,0
1760805106845321190,2025-10-18T16:31:46.845Z,0.392358,-0.107642,0.180782,-0.913323,0
1760805106945142643,2025-10-18T16:31:46.945Z,0.408261,-0.091739,0.159310,-1.050986,0
1760805107045315775,2025-10-18T16:31:47.045Z,0.422145,-0.077855,0.138600,-1.164487,0
1760805107146106581,2025-10-18T16:31:47.146Z,0.434199,-0.065801,0.119599,-1.247518,0
1760805107245834910,2025-10-18T16:31:47.245Z,0.444611,-0.055389,0.104405,-1.287649,0
1760805107345656796,2025-10-18T16:31:47.345Z,0.453561,-0.046439,0.089661,-1.319975,0
1760805107445291343,2025-10-18T16:31:47.445Z,0.461220,-0.038780,0.076863,-1.334049,0
1760805107545430006,2025-10-18T16:31:47.545Z,0.467744,-0.032256,0.065152,-1.558457,0
1760805107645972333,2025-10-18T16:31:47.646Z,0.473278,-0.026722,0.055048,-1.467458,0
1760805107745462865,2025-10-18T16:31:47.745Z,0.477954,-0.022046,0.046998,-1.373185,0
1760805107845561984,2025-10-18T16:31:47.845Z,0.481889,-0.018111,0.039306,-1.301109,0
1760805107945649812,2025-10-18T16:31:47.945Z,0.485186,-0.014814,0.032946,-1.243169,0
1760805108045299812,2025-10-18T16:31:48.045Z,0.487939,-0.012061,0.027623,-1.195243,0
