time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760457364721863598,2025-10-14T15:56:04.721Z,0.015000,-0.485000,0.000000,0.000000,0
1760457364823105663,2025-10-14T15:56:04.823Z,0.040050,-0.459950,0.247427,0.000000,0
1760457364922810722,2025-10-14T15:56:04.923Z,0.071383,-0.428617,0.314262,0.000000,0
1760457365022742851,2025-10-14T15:56:05.022Z,0.106175,-0.393825,0.348156,0.000000,0
1760457365123149141,2025-10-14T15:56:05.123Z,0.142345,-0.357655,0.360227,0.000000,0
1760457365223004863,2025-10-14T15:56:05.223Z,0.178393,-0.321607,0.361001,0.637220,0
1760457365322987992,2025-10-14T15:56:05.323Z,0.213274,-0.286726,0.348877,0.504028,0
1760457365423037368,2025-10-14T15:56:05.423Z,0.246293,-0.253707,0.330028,0.337194,0
1760457365522810121,2025-10-14T15:56:05.522Z,0.277018,-0.222982,0.307945,0.148783,0
1760457365621639665,2025-10-14T15:56:05.621Z,0.305215,-0.194785,0.285306,-0.046391,0
1760457365722921283,2025-10-14T15:56:05.723Z,0.330796,-0.169204,0.252575,-0.332426,0
1760457365822903200,2025-10-14T15:56:05.823Z,0.353779,-0.146221,0.229871,-0.523769,0
1760457365922954259,2025-10-14T15:56:05.923Z,0.374254,-0.125746,0.204643,-0.730465,0
1760457366022785868,2025-10-14T15:56:06.022Z,0.392358,-0.107642,0.181352,-0.903630,0
1760457366123074906,2025-10-14T15:56:06.123Z,0.408261,-0.091739,0.158567,-1.053850,0
1760457366222930068,2025-10-14T15:56:06.223Z,0.422145,-0.077855,0.139041,-1.156438,0
1760457366322848673,2025-10-14T15:56:06.323Z,0.434199,-0.065801,0.120643,-1.235650,0
1760457366422830964,2025-10-14T15:56:06.423Z,0.444611,-0.055389,0.104140,-1.288430,0
1760457366522796898,2025-10-14T15:56:06.522Z,0.453561,-0.046439,0.089532,-1.319499,0
1760457366621700105,2025-10-14T15:56:06.621Z,0.461220,-0.038780,0.077432,-1.328169,0
1760457366722866356,2025-10-14T15:56:06.723Z,0.467744,-0.032256,0.064490,-1.562980,0
1760457366822743748,2025-10-14T15:56:06.822Z,0.473278,-0.026722,0.055414,-1.464165,0
1760457366923114111,2025-10-14T15:56:06.923Z,0.477954,-0.022046,0.046586,-1.376336,0
1760457367022994749,2025-10-14T15:56:07.023Z,0.481889,-0.018111,0.039392,-1.300999,0
1760457367121783317,2025-10-14T15:56:07.121Z,0.485186,-0.014814,0.033379,-1.238823,0
1760457367223154958,2025-10-14T15:56:07.223Z,0.487939,-0.012061,0.027154,-1.198508,0
1760457367323198923,2025-10-14T15:56:07.323Z,0.490228,-0.009772,0.022877,-1.156363,0
1760457367423122259,2025-10-14T15:56:07.423Z,0.492123,-0.007877,0.018967,-1.123519,0
1760457367523043056,2025-10-14T15:56:07.523Z,0.493686,-0.006314,0.015642,-1.096488,0
1760457367623189465,2025-10-14T15:56:07.623Z,0.494969,-0.005031,0.012816,-1.076861,0
1760457367723158393,2025-10-14T15:56:07.723Z,0.496019,-0.003981,0.010497,-1.052793,0
1760457367823144830,2025-10-14T15:56:07.823Z,0.496873,-0.003127,0.008541,-1.034254,0
1760457367923234851,2025-10-14T15:56:07.923Z,0.497564,-0.002436,0.006910,-1.017381,0
1760457368023098042,2025-10-14T15:56:08.023Z,0.498122,-0.001878,0.005579,-1.002251,0
1760457368123152801,2025-10-14T15:56:08.123Z,0.498568,-0.001432,0.004462,-0.987348,0
1760457368223046370,2025-10-14T15:56:08.223Z,0.498923,-0.001077,0.003558,-0.974097,0
1760457368322995858,2025-10-14T15:56:08.323Z,0.499205,-0.000795,0.002812,-0.961686,0
1760457368423010715,2025-10-14T15:56:08.423Z,0.499425,-0.000575,0.002206,-0.949666,0
1760457368522770306,2025-10-14T15:56:08.522Z,0.499597,-0.000403,0.001721,-0.937851,0
1760457368622902333,2025-10-14T15:56:08.623Z,0.499729,-0.000271,0.001321,-0.930854,0
