time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760812798902918930,2025-10-18T18:39:58.902Z,0.609000,0.109000,0.000000,0.000000,0
1760812799001924918,2025-10-18T18:39:59.002Z,0.590000,0.090000,-0.191908,0.000000,0
1760812799101878007,2025-10-18T18:39:59.101Z,0.557000,0.057000,-0.330155,0.000000,0
1760812799201752587,2025-10-18T18:39:59.201Z,0.524000,0.024000,-0.330414,0.000000,0
1760812799301667023,2025-10-18T18:39:59.301Z,0.510000,0.010000,-0.140120,0.000000,0
1760812799400398116,2025-10-18T18:39:59.400Z,0.462000,-0.038000,-0.486169,-1.400196,0
1760812799500931881,2025-10-18T18:39:59.501Z,0.367000,-0.133000,-0.944956,-1.951504,0
1760812799602918678,2025-10-18T18:39:59.603Z,0.290000,-0.210000,-0.755000,-1.122290,0
1760812799705056216,2025-10-18T18:39:59.705Z,0.324000,-0.176000,0.332885,1.686577,0
1760812799803031474,2025-10-18T18:39:59.803Z,0.408000,-0.092000,0.857359,2.035002,0
1760812799902576754,2025-10-18T18:39:59.902Z,0.514000,0.014000,1.064842,1.845211,0
1760812800004142025,2025-10-18T18:40:00.004Z,0.613000,0.113000,0.974742,1.453535,0
1760812800101613918,2025-10-18T18:40:00.101Z,0.674000,0.174000,0.625822,0.866583,0
1760812800204120843,2025-10-18T18:40:00.204Z,0.705000,0.205000,0.302418,0.363443,0
1760812800301825189,2025-10-18T18:40:00.301Z,0.707000,0.207000,0.020470,-0.074915,0
1760812800400990599,2025-10-18T18:40:00.401Z,0.670000,0.170000,-0.373114,-0.680736,0
1760812800501301937,2025-10-18T18:40:00.501Z,0.630000,0.130000,-0.398759,-0.691611,0
1760812800601816900,2025-10-18T18:40:00.601Z,0.586000,0.086000,-0.437745,-0.724819,0
1760812800700663815,2025-10-18T18:40:00.700Z,0.548000,0.048000,-0.384433,-0.611360,0
1760812800800096662,2025-10-18T18:40:00.800Z,0.513000,0.013000,-0.351996,-0.537545,0
1760812800901016494,2025-10-18T18:40:00.901Z,0.489000,-0.011000,-0.237813,-0.314314,0
1760812801000117659,2025-10-18T18:40:01.000Z,0.490000,-0.010000,0.010091,0.104293,0
1760812801100816369,2025-10-18T18:40:01.100Z,0.505000,0.005000,0.148959,0.308050,0
