time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760455082478778460,2025-10-14T15:18:02.478Z,0.015000,-0.485000,0.000000,0.000000,0
1760455082578403570,2025-10-14T15:18:02.578Z,0.040050,-0.459950,0.251443,0.000000,0
1760455082678611573,2025-10-14T15:18:02.678Z,0.071383,-0.428617,0.312685,0.000000,0
1760455082778620690,2025-10-14T15:18:02.778Z,0.106175,-0.393825,0.347888,0.000000,0
1760455082878768623,2025-10-14T15:18:02.878Z,0.142345,-0.357655,0.361157,0.000000,0
1760455082978630887,2025-10-14T15:18:02.978Z,0.178393,-0.321607,0.360977,0.634011,0
1760455083078679953,2025-10-14T15:18:03.078Z,0.213274,-0.286726,0.348647,0.499874,0
1760455083178697231,2025-10-14T15:18:03.178Z,0.246293,-0.253707,0.330134,0.335549,0
1760455083278770800,2025-10-14T15:18:03.278Z,0.277018,-0.222982,0.307019,0.138986,0
1760455083379126416,2025-10-14T15:18:03.379Z,0.305215,-0.194785,0.280967,-0.084487,0
1760455083478799125,2025-10-14T15:18:03.478Z,0.330796,-0.169204,0.256652,-0.295279,0
1760455083578723570,2025-10-14T15:18:03.578Z,0.353779,-0.146221,0.230004,-0.525395,0
1760455083678671937,2025-10-14T15:18:03.678Z,0.374254,-0.125746,0.204853,-0.731809,0
1760455083778816647,2025-10-14T15:18:03.778Z,0.392358,-0.107642,0.180785,-0.912234,0
1760455083878384515,2025-10-14T15:18:03.878Z,0.408261,-0.091739,0.159715,-1.046546,0
1760455083978378518,2025-10-14T15:18:03.978Z,0.422145,-0.077855,0.138848,-1.162185,0
1760455084078370390,2025-10-14T15:18:04.078Z,0.434199,-0.065801,0.120554,-1.239831,0
1760455084178438736,2025-10-14T15:18:04.178Z,0.444611,-0.055389,0.104050,-1.292101,0
1760455084278831629,2025-10-14T15:18:04.278Z,0.453561,-0.046439,0.089151,-1.325000,0
1760455084379470510,2025-10-14T15:18:04.379Z,0.461220,-0.038780,0.076096,-1.340293,0
1760455084478597658,2025-10-14T15:18:04.478Z,0.467744,-0.032256,0.065817,-1.552311,0
1760455084578566089,2025-10-14T15:18:04.578Z,0.473278,-0.026722,0.055364,-1.465334,0
1760455084678560906,2025-10-14T15:18:04.678Z,0.477954,-0.022046,0.046761,-1.375448,0
1760455084778496367,2025-10-14T15:18:04.778Z,0.481889,-0.018111,0.039370,-1.301686,0
1760455084878581727,2025-10-14T15:18:04.878Z,0.485186,-0.014814,0.032947,-1.243211,0
1760455084979380251,2025-10-14T15:18:04.979Z,0.487939,-0.012061,0.027308,-1.197907,0
1760455085078548613,2025-10-14T15:18:05.078Z,0.490228,-0.009772,0.023079,-1.155485,0
1760455085178563694,2025-10-14T15:18:05.178Z,0.492123,-0.007877,0.018950,-1.125199,0
