time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760384697189656977,2025-10-13T19:44:57.189Z,0.472000,0.172000,0.000000,0.000000,0
1760384697291521738,2025-10-13T19:44:57.291Z,0.493000,0.193000,0.206156,0.000000,0
1760384697389465579,2025-10-13T19:44:57.389Z,0.501000,0.201000,0.081679,0.000000,0
1760384697490551729,2025-10-13T19:44:57.490Z,0.509000,0.209000,0.079141,0.000000,0
1760384697589608857,2025-10-13T19:44:57.589Z,0.519000,0.219000,0.100952,0.000000,0
1760384697689919877,2025-10-13T19:44:57.690Z,0.532000,0.232000,0.129597,0.443282,0
1760384697789932926,2025-10-13T19:44:57.790Z,0.544000,0.244000,0.119985,0.280724,0
1760384697888846637,2025-10-13T19:44:57.888Z,0.550000,0.250000,0.060659,-0.615053,0
1760384697990596235,2025-10-13T19:44:57.990Z,0.557000,0.257000,0.068796,-0.448098,0
1760384698089139396,2025-10-13T19:44:58.089Z,0.555000,0.255000,-0.020295,-1.599267,0
1760384698189607663,2025-10-13T19:44:58.189Z,0.554000,0.254000,-0.009953,-1.253751,0
1760384698288279324,2025-10-13T19:44:58.288Z,0.553000,0.253000,-0.010135,-1.129035,0
1760384698389297963,2025-10-13T19:44:58.389Z,0.547000,0.247000,-0.059395,-1.570814,0
1760384698488016632,2025-10-13T19:44:58.488Z,0.541000,0.241000,-0.060779,-1.404952,0
1760384698589181435,2025-10-13T19:44:58.589Z,0.542000,0.242000,0.009885,-0.480785,0
1760384698688346886,2025-10-13T19:44:58.688Z,0.538000,0.238000,-0.040337,-1.062496,0
1760384698789757678,2025-10-13T19:44:58.789Z,0.539000,0.239000,0.009861,-0.393339,0
1760384698889473247,2025-10-13T19:44:58.889Z,0.538000,0.238000,-0.010028,-0.634692,0
1760384698989377015,2025-10-13T19:44:58.989Z,0.536000,0.236000,-0.020019,-0.739608,0
1760384699088618818,2025-10-13T19:44:59.088Z,0.537000,0.237000,0.010076,-0.314786,0
1760384699188973541,2025-10-13T19:44:59.189Z,0.538000,0.238000,0.009965,-0.324372,0
1760384699291216001,2025-10-13T19:44:59.291Z,0.541000,0.241000,0.029342,0.094037,0
1760384699388011694,2025-10-13T19:44:59.388Z,0.544000,0.244000,0.030993,0.171780,0
1760384699488402334,2025-10-13T19:44:59.488Z,0.541000,0.241000,-0.029883,-0.831447,0
1760384699587845908,2025-10-13T19:44:59.587Z,0.538000,0.238000,-0.030168,-0.757830,0
1760384699687950531,2025-10-13T19:44:59.688Z,0.532000,0.232000,-0.059937,-1.298568,0
1760384699788012563,2025-10-13T19:44:59.788Z,0.531000,0.231000,-0.009994,-0.094032,0
1760384699888427648,2025-10-13T19:44:59.888Z,0.528000,0.228000,-0.029876,-0.567109,0
1760384699986940919,2025-10-13T19:44:59.987Z,0.523000,0.223000,-0.050755,-1.186335,0
1760384700087635191,2025-10-13T19:45:00.087Z,0.524000,0.224000,0.009931,0.878719,0
1760384700186999518,2025-10-13T19:45:00.187Z,0.523000,0.223000,-0.010064,0.189669,0
1760384700287760678,2025-10-13T19:45:00.287Z,0.520000,0.220000,-0.029774,-0.453763,0
1760384700387963656,2025-10-13T19:45:00.388Z,0.513000,0.213000,-0.069858,-1.757410,0
1760384700487470662,2025-10-13T19:45:00.487Z,0.514000,0.214000,0.010049,0.819834,0
1760384700587841069,2025-10-13T19:45:00.587Z,0.513000,0.213000,-0.009963,0.161389,0
1760384700686903075,2025-10-13T19:45:00.687Z,0.510000,0.210000,-0.030284,-0.583996,0
1760384700788460548,2025-10-13T19:45:00.788Z,0.499000,0.199000,-0.108313,-2.576383,0
1760384700914888571,2025-10-13T19:45:00.914Z,0.492000,0.192000,-0.055367,-0.944929,0
1760384701243750085,2025-10-13T19:45:01.243Z,0.485000,0.185000,-0.021286,0.027710,0
1760384701247690489,2025-10-13T19:45:01.248Z,0.490000,0.190000,1.268904,4.218993,1
1760384701249737211,2025-10-13T19:45:01.249Z,0.504000,0.204000,6.840205,4.172739,1
