time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760386412924139291,2025-10-13T20:13:32.924Z,0.510000,0.210000,0.000000,0.000000,0
1760386413024306709,2025-10-13T20:13:33.024Z,0.527000,0.227000,0.169716,0.000000,0
1760386413124431539,2025-10-13T20:13:33.124Z,0.545000,0.245000,0.179776,0.000000,0
1760386413225043468,2025-10-13T20:13:33.225Z,0.555000,0.255000,0.099392,0.000000,0
1760386413323937480,2025-10-13T20:13:33.324Z,0.558000,0.258000,0.030336,0.000000,0
1760386413423418413,2025-10-13T20:13:33.423Z,0.565000,0.265000,0.070365,-0.291470,0
1760386413523544539,2025-10-13T20:13:33.523Z,0.563000,0.263000,-0.019975,-1.214500,0
1760386413623358022,2025-10-13T20:13:33.623Z,0.564000,0.264000,0.010019,-0.750721,0
1760386413724597514,2025-10-13T20:13:33.724Z,0.561000,0.261000,-0.029633,-1.098760,0
1760386413823254660,2025-10-13T20:13:33.823Z,0.565000,0.265000,0.040545,-0.195478,0
1760386413923263523,2025-10-13T20:13:33.923Z,0.560000,0.260000,-0.049996,-1.236846,0
1760386414023745395,2025-10-13T20:13:34.023Z,0.555000,0.255000,-0.049760,-1.111187,0
1760386414124108757,2025-10-13T20:13:34.124Z,0.553000,0.253000,-0.019928,-0.690009,0
1760386414224594657,2025-10-13T20:13:34.224Z,0.549000,0.249000,-0.039806,-0.886344,0
1760386414324193798,2025-10-13T20:13:34.324Z,0.546000,0.246000,-0.030121,-0.720956,0
1760386414424843026,2025-10-13T20:13:34.424Z,0.543000,0.243000,-0.029807,-0.683896,0
1760386414524283413,2025-10-13T20:13:34.524Z,0.542000,0.242000,-0.010056,-0.402607,0
1760386414623890216,2025-10-13T20:13:34.624Z,0.541000,0.241000,-0.010039,-0.389857,0
1760386414722426128,2025-10-13T20:13:34.722Z,0.541000,0.241000,0.000000,-0.239976,0
1760386414822350999,2025-10-13T20:13:34.822Z,0.543000,0.243000,0.020015,0.052149,0
1760386414922672015,2025-10-13T20:13:34.922Z,0.538000,0.238000,-0.049840,-0.940113,0
1760386415022035064,2025-10-13T20:13:35.022Z,0.535000,0.235000,-0.030192,-0.592509,0
1760386415122835296,2025-10-13T20:13:35.122Z,0.538000,0.238000,0.029761,0.806755,0
