time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760809650080782063,2025-10-18T17:47:30.080Z,0.015000,-0.485000,0.000000,0.000000,0
1760809650180706877,2025-10-18T17:47:30.180Z,0.040050,-0.459950,0.250688,0.000000,0
1760809650280772140,2025-10-18T17:47:30.280Z,0.071383,-0.428617,0.313131,0.000000,0
1760809650379119310,2025-10-18T17:47:30.379Z,0.106175,-0.393825,0.353767,0.000000,0
1760809650481104471,2025-10-18T17:47:30.481Z,0.142345,-0.357655,0.354651,0.000000,0
1760809650579058030,2025-10-18T17:47:30.579Z,0.178393,-0.321607,0.368011,0.673052,0
1760809650680755090,2025-10-18T17:47:30.680Z,0.213274,-0.286726,0.342998,0.455454,0
1760809650780937235,2025-10-18T17:47:30.781Z,0.246293,-0.253707,0.329590,0.330752,0
1760809650879153305,2025-10-18T17:47:30.879Z,0.277018,-0.222982,0.312826,0.183717,0
1760809650980821855,2025-10-18T17:47:30.981Z,0.305215,-0.194785,0.277339,-0.119674,0
1760809651080904244,2025-10-18T17:47:31.081Z,0.330796,-0.169204,0.255602,-0.305429,0
1760809651180973061,2025-10-18T17:47:31.181Z,0.353779,-0.146221,0.229672,-0.527585,0
1760809651280696014,2025-10-18T17:47:31.280Z,0.374254,-0.125746,0.205316,-0.725901,0
1760809651380836708,2025-10-18T17:47:31.381Z,0.392358,-0.107642,0.180793,-0.910530,0
1760809651479889565,2025-10-18T17:47:31.479Z,0.408261,-0.091739,0.160546,-1.037417,0
1760809651580458255,2025-10-18T17:47:31.580Z,0.422145,-0.077855,0.138054,-1.168027,0
1760809651680958877,2025-10-18T17:47:31.681Z,0.434199,-0.065801,0.119944,-1.242767,0
1760809651780954141,2025-10-18T17:47:31.781Z,0.444611,-0.055389,0.104126,-1.288599,0
1760809651880392832,2025-10-18T17:47:31.880Z,0.453561,-0.046439,0.090007,-1.315620,0
1760809651980842969,2025-10-18T17:47:31.981Z,0.461220,-0.038780,0.076239,-1.337853,0
1760809652080702980,2025-10-18T17:47:32.080Z,0.467744,-0.032256,0.065334,-1.554525,0
1760809652180328439,2025-10-18T17:47:32.180Z,0.473278,-0.026722,0.055554,-1.462008,0
1760809652280400777,2025-10-18T17:47:32.280Z,0.477954,-0.022046,0.046725,-1.374322,0
1760809652380419471,2025-10-18T17:47:32.380Z,0.481889,-0.018111,0.039338,-1.302952,0
1760809652480723667,2025-10-18T17:47:32.480Z,0.485186,-0.014814,0.032875,-1.241602,0
1760809652580812354,2025-10-18T17:47:32.581Z,0.487939,-0.012061,0.027502,-1.198641,0
1760809652680663175,2025-10-18T17:47:32.680Z,0.490228,-0.009772,0.022921,-1.155867,0
1760809652780297183,2025-10-18T17:47:32.780Z,0.492123,-0.007877,0.019022,-1.122554,0
1760809652881000791,2025-10-18T17:47:32.881Z,0.493686,-0.006314,0.015521,-1.102402,0
1760809652980832342,2025-10-18T17:47:32.981Z,0.494969,-0.005031,0.012857,-1.073333,0
