time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760456432677631729,2025-10-14T15:40:32.677Z,0.015000,-0.485000,0.000000,0.000000,0
1760456432776276806,2025-10-14T15:40:32.776Z,0.040050,-0.459950,0.253941,0.000000,0
1760456432876690842,2025-10-14T15:40:32.876Z,0.071383,-0.428617,0.312043,0.000000,0
1760456432976602995,2025-10-14T15:40:32.976Z,0.106175,-0.393825,0.348225,0.000000,0
1760456433076267918,2025-10-14T15:40:33.076Z,0.142345,-0.357655,0.362907,0.000000,0
1760456433176287169,2025-10-14T15:40:33.176Z,0.178393,-0.321607,0.360411,0.625567,0
1760456433276264347,2025-10-14T15:40:33.276Z,0.213274,-0.286726,0.348898,0.497652,0
1760456433376393355,2025-10-14T15:40:33.376Z,0.246293,-0.253707,0.329765,0.329201,0
1760456433476384928,2025-10-14T15:40:33.476Z,0.277018,-0.222982,0.307271,0.137779,0
1760456433576238964,2025-10-14T15:40:33.576Z,0.305215,-0.194785,0.282378,-0.075985,0
1760456433676271634,2025-10-14T15:40:33.676Z,0.330796,-0.169204,0.255729,-0.307686,0
1760456433776377268,2025-10-14T15:40:33.776Z,0.353779,-0.146221,0.229587,-0.532217,0
1760456433876228169,2025-10-14T15:40:33.876Z,0.374254,-0.125746,0.205053,-0.732223,0
1760456433976144497,2025-10-14T15:40:33.976Z,0.392358,-0.107642,0.181199,-0.910548,0
1760456434076219855,2025-10-14T15:40:34.076Z,0.408261,-0.091739,0.158905,-1.055672,0
1760456434176329836,2025-10-14T15:40:34.176Z,0.422145,-0.077855,0.138687,-1.164032,0
1760456434277598640,2025-10-14T15:40:34.277Z,0.434199,-0.065801,0.119034,-1.252383,0
1760456434377707780,2025-10-14T15:40:34.377Z,0.444611,-0.055389,0.104008,-1.290135,0
1760456434477580601,2025-10-14T15:40:34.477Z,0.453561,-0.046439,0.089615,-1.319052,0
1760456434576392478,2025-10-14T15:40:34.576Z,0.461220,-0.038780,0.077503,-1.327769,0
1760456434676321394,2025-10-14T15:40:34.676Z,0.467744,-0.032256,0.065288,-1.556588,0
1760456434777636607,2025-10-14T15:40:34.777Z,0.473278,-0.026722,0.054628,-1.469643,0
1760456434877592551,2025-10-14T15:40:34.877Z,0.477954,-0.022046,0.046779,-1.373132,0
1760456434977602242,2025-10-14T15:40:34.977Z,0.481889,-0.018111,0.039341,-1.299987,0
1760456435078210745,2025-10-14T15:40:35.078Z,0.485186,-0.014814,0.032775,-1.243553,0
1760456435177538903,2025-10-14T15:40:35.177Z,0.487939,-0.012061,0.027713,-1.193120,0
1760456435277589879,2025-10-14T15:40:35.277Z,0.490228,-0.009772,0.022875,-1.156491,0
1760456435377222120,2025-10-14T15:40:35.377Z,0.492123,-0.007877,0.019022,-1.123182,0
1760456435476329490,2025-10-14T15:40:35.476Z,0.493686,-0.006314,0.015771,-1.095064,0
1760456435576413643,2025-10-14T15:40:35.576Z,0.494969,-0.005031,0.012824,-1.073621,0
1760456435676447270,2025-10-14T15:40:35.676Z,0.496019,-0.003981,0.010490,-1.052787,0
1760456435776396307,2025-10-14T15:40:35.776Z,0.496873,-0.003127,0.008545,-1.033982,0
1760456435876298407,2025-10-14T15:40:35.876Z,0.497564,-0.002436,0.006923,-1.017898,0
1760456435976492412,2025-10-14T15:40:35.976Z,0.498122,-0.001878,0.005561,-1.003762,0
1760456436076238408,2025-10-14T15:40:36.076Z,0.498568,-0.001432,0.004475,-0.989783,0
1760456436176323960,2025-10-14T15:40:36.176Z,0.498923,-0.001077,0.003551,-0.977731,0
1760456436276581173,2025-10-14T15:40:36.276Z,0.499205,-0.000795,0.002804,-0.962303,0
1760456436376221016,2025-10-14T15:40:36.376Z,0.499425,-0.000575,0.002214,-0.949167,0
1760456436476436132,2025-10-14T15:40:36.476Z,0.499597,-0.000403,0.001713,-0.937914,0
1760456436576384025,2025-10-14T15:40:36.576Z,0.499729,-0.000271,0.001324,-0.930373,0
1760456436676237437,2025-10-14T15:40:36.676Z,0.499830,-0.000170,0.001009,-0.921214,0
1760456436777514103,2025-10-14T15:40:36.777Z,0.499905,-0.000095,0.000747,-0.908591,0
1760456436877488155,2025-10-14T15:40:36.877Z,0.499961,-0.000039,0.000558,-0.897649,0
1760456436977482049,2025-10-14T15:40:36.977Z,0.500001,0.000001,0.000402,-0.887269,0
1760456437077522155,2025-10-14T15:40:37.077Z,0.500030,0.000030,0.000281,-0.874554,0
1760456437177593078,2025-10-14T15:40:37.177Z,0.500048,0.000048,0.000188,-0.864882,0
1760456437277469043,2025-10-14T15:40:37.277Z,0.500060,0.000060,0.000117,-0.852978,0
1760456437377249360,2025-10-14T15:40:37.377Z,0.500066,0.000066,0.000065,-0.841573,0
1760456437476299486,2025-10-14T15:40:37.476Z,0.500069,0.000069,0.000025,-0.832150,0
1760456437576351056,2025-10-14T15:40:37.576Z,0.500069,0.000069,-0.000003,-0.819734,0
1760456437676471636,2025-10-14T15:40:37.676Z,0.500066,0.000066,-0.000023,-0.807018,0
1760456437777622586,2025-10-14T15:40:37.777Z,0.500063,0.000063,-0.000035,-0.793058,0
1760456437877642161,2025-10-14T15:40:37.877Z,0.500058,0.000058,-0.000044,-0.778684,0
1760456437977390402,2025-10-14T15:40:37.977Z,0.500053,0.000053,-0.000048,-0.762501,0
1760456438076348769,2025-10-14T15:40:38.076Z,0.500048,0.000048,-0.000051,-0.746095,0
1760456438176269181,2025-10-14T15:40:38.176Z,0.500044,0.000044,-0.000050,-0.725766,0
1760456438277543739,2025-10-14T15:40:38.277Z,0.500039,0.000039,-0.000047,-0.701919,0
1760456438377638374,2025-10-14T15:40:38.377Z,0.500034,0.000034,-0.000045,-0.677505,0
1760456438476348691,2025-10-14T15:40:38.476Z,0.500030,0.000030,-0.000042,-0.649195,0
1760456438576302624,2025-10-14T15:40:38.576Z,0.500026,0.000026,-0.000038,-0.612395,0
1760456438676179557,2025-10-14T15:40:38.676Z,0.500023,0.000023,-0.000035,-0.570053,0
1760456438776309479,2025-10-14T15:40:38.776Z,0.500020,0.000020,-0.000032,-0.516186,0
1760456438876203985,2025-10-14T15:40:38.876Z,0.500017,0.000017,-0.000027,-0.440123,0
1760456438976366961,2025-10-14T15:40:38.976Z,0.500014,0.000014,-0.000024,-0.344020,0
1760456439076305417,2025-10-14T15:40:39.076Z,0.500012,0.000012,-0.000021,-0.205733,0
1760456439176301565,2025-10-14T15:40:39.176Z,0.500010,0.000010,-0.000019,-0.003947,0
1760456439276372900,2025-10-14T15:40:39.276Z,0.500009,0.000009,-0.000016,0.339243,0
1760456439376373818,2025-10-14T15:40:39.376Z,0.500007,0.000007,-0.000014,0.848848,0
1760456439476460377,2025-10-14T15:40:39.476Z,0.500006,0.000006,-0.000013,1.324393,0
1760456439577859407,2025-10-14T15:40:39.578Z,0.500005,0.000005,-0.000010,1.600843,0
1760456439677726420,2025-10-14T15:40:39.677Z,0.500004,0.000004,-0.000009,1.532276,0
1760456439778015968,2025-10-14T15:40:39.778Z,0.500004,0.000004,-0.000007,1.468393,0
1760456439877798523,2025-10-14T15:40:39.877Z,0.500003,0.000003,-0.000007,1.344506,0
1760456439977778020,2025-10-14T15:40:39.977Z,0.500002,0.000002,-0.000005,1.319922,0
1760456440077823598,2025-10-14T15:40:40.078Z,0.500002,0.000002,-0.000005,1.214127,0
1760456440177777112,2025-10-14T15:40:40.177Z,0.500002,0.000002,-0.000004,1.198425,0
1760456440277561444,2025-10-14T15:40:40.277Z,0.500001,0.000001,-0.000003,1.155493,0
1760456440376303353,2025-10-14T15:40:40.376Z,0.500001,0.000001,-0.000002,1.124321,0
1760456440477819622,2025-10-14T15:40:40.478Z,0.500001,0.000001,-0.000002,1.070265,0
1760456440577819751,2025-10-14T15:40:40.578Z,0.500001,0.000001,-0.000002,1.062153,0
1760456440677797691,2025-10-14T15:40:40.677Z,0.500001,0.000001,-0.000001,1.067552,0
1760456440777814178,2025-10-14T15:40:40.777Z,0.500000,0.000000,-0.000001,1.024788,0
1760456440877819252,2025-10-14T15:40:40.878Z,0.500000,0.000000,-0.000001,0.978919,0
1760456440977785544,2025-10-14T15:40:40.977Z,0.500000,0.000000,-0.000001,1.020454,0
1760456441077826602,2025-10-14T15:40:41.078Z,0.500000,0.000000,-0.000001,0.982575,0
