time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760805739766562399,2025-10-18T16:42:19.766Z,0.515000,0.215000,0.000000,0.000000,0
1760805739864813052,2025-10-18T16:42:19.864Z,0.535000,0.235000,0.203561,0.000000,0
1760805739965033219,2025-10-18T16:42:19.965Z,0.542000,0.242000,0.069846,0.000000,0
1760805740067053142,2025-10-18T16:42:20.067Z,0.549000,0.249000,0.068614,0.000000,0
1760805740166204019,2025-10-18T16:42:20.166Z,0.553000,0.253000,0.040342,0.000000,0
1760805740264515394,2025-10-18T16:42:20.264Z,0.555000,0.255000,0.020344,-0.648190,0
1760805740365235813,2025-10-18T16:42:20.365Z,0.552000,0.252000,-0.029786,-1.102015,0
1760805740465247573,2025-10-18T16:42:20.465Z,0.559000,0.259000,0.069992,0.208879,0
1760805740565799087,2025-10-18T16:42:20.565Z,0.558000,0.258000,-0.009945,-0.840981,0
1760805740666130054,2025-10-18T16:42:20.666Z,0.556000,0.256000,-0.019934,-0.893377,0
1760805740765945319,2025-10-18T16:42:20.766Z,0.556000,0.256000,0.000000,-0.567108,0
1760805740865764417,2025-10-18T16:42:20.865Z,0.555000,0.255000,-0.010018,-0.674908,0
1760805740964342538,2025-10-18T16:42:20.964Z,0.553000,0.253000,-0.020289,-0.781490,0
1760805741069937114,2025-10-18T16:42:21.070Z,0.544000,0.244000,-0.085231,-1.556986,0
1760805741166166329,2025-10-18T16:42:21.166Z,0.548000,0.248000,0.041567,0.286835,0
1760805741262780819,2025-10-18T16:42:21.262Z,0.542000,0.242000,-0.062102,-1.180197,0
1760805741364199673,2025-10-18T16:42:21.364Z,0.544000,0.244000,0.019721,0.034820,0
1760805741465932643,2025-10-18T16:42:21.466Z,0.545000,0.245000,0.009830,-0.113846,0
1760805741564912734,2025-10-18T16:42:21.565Z,0.541000,0.241000,-0.040412,-0.865844,0
1760805741664262574,2025-10-18T16:42:21.664Z,0.539000,0.239000,-0.020131,-0.526052,0
1760805741763907787,2025-10-18T16:42:21.764Z,0.536000,0.236000,-0.030106,-0.656207,0
