time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760806915063576304,2025-10-18T17:01:55.063Z,0.015000,-0.485000,0.000000,0.000000,0
1760806915163421990,2025-10-18T17:01:55.163Z,0.040050,-0.459950,0.250887,0.000000,0
1760806915263399427,2025-10-18T17:01:55.263Z,0.071383,-0.428617,0.313406,0.000000,0
1760806915363617462,2025-10-18T17:01:55.363Z,0.106175,-0.393825,0.347163,0.000000,0
1760806915463564864,2025-10-18T17:01:55.463Z,0.142345,-0.357655,0.361881,0.000000,0
1760806915563643459,2025-10-18T17:01:55.563Z,0.178393,-0.321607,0.360197,0.629276,0
1760806915663537179,2025-10-18T17:01:55.663Z,0.213274,-0.286726,0.349190,0.503977,0
1760806915763519512,2025-10-18T17:01:55.763Z,0.246293,-0.253707,0.330249,0.336354,0
1760806915863586268,2025-10-18T17:01:55.863Z,0.277018,-0.222982,0.307040,0.139067,0
1760806915963542730,2025-10-18T17:01:55.963Z,0.305215,-0.194785,0.282089,-0.075181,0
1760806916063632120,2025-10-18T17:01:56.063Z,0.330796,-0.169204,0.255584,-0.305596,0
1760806916163778073,2025-10-18T17:01:56.163Z,0.353779,-0.146221,0.229495,-0.529768,0
1760806916263571885,2025-10-18T17:01:56.263Z,0.374254,-0.125746,0.205170,-0.728124,0
1760806916363596257,2025-10-18T17:01:56.363Z,0.392358,-0.107642,0.181003,-0.909809,0
1760806916463570799,2025-10-18T17:01:56.463Z,0.408261,-0.091739,0.159066,-1.051993,0
1760806916563591418,2025-10-18T17:01:56.563Z,0.422145,-0.077855,0.138811,-1.161371,0
1760806916663658122,2025-10-18T17:01:56.663Z,0.434199,-0.065801,0.120464,-1.239489,0
1760806916763586312,2025-10-18T17:01:56.763Z,0.444611,-0.055389,0.104196,-1.289809,0
1760806916863569712,2025-10-18T17:01:56.863Z,0.453561,-0.046439,0.089516,-1.321301,0
1760806916963489875,2025-10-18T17:01:56.963Z,0.461220,-0.038780,0.076644,-1.335767,0
1760806917063759082,2025-10-18T17:01:57.063Z,0.467744,-0.032256,0.065067,-1.558843,0
1760806917163670592,2025-10-18T17:01:57.163Z,0.473278,-0.026722,0.055395,-1.464632,0
1760806917263554756,2025-10-18T17:01:57.263Z,0.477954,-0.022046,0.046813,-1.374813,0
1760806917363506624,2025-10-18T17:01:57.363Z,0.481889,-0.018111,0.039364,-1.301298,0
1760806917463436528,2025-10-18T17:01:57.463Z,0.485186,-0.014814,0.032998,-1.242743,0
1760806917563559080,2025-10-18T17:01:57.563Z,0.487939,-0.012061,0.027493,-1.195891,0
1760806917663629521,2025-10-18T17:01:57.663Z,0.490228,-0.009772,0.022871,-1.157363,0
1760806917763620695,2025-10-18T17:01:57.763Z,0.492123,-0.007877,0.018954,-1.125046,0
1760806917863547837,2025-10-18T17:01:57.863Z,0.493686,-0.006314,0.015641,-1.097399,0
1760806917963637314,2025-10-18T17:01:57.963Z,0.494969,-0.005031,0.012824,-1.074120,0
1760806918063725594,2025-10-18T17:01:58.063Z,0.496019,-0.003981,0.010484,-1.053049,0
1760806918163558536,2025-10-18T17:01:58.163Z,0.496873,-0.003127,0.008554,-1.033629,0
1760806918263689575,2025-10-18T17:01:58.263Z,0.497564,-0.002436,0.006907,-1.017755,0
1760806918363710434,2025-10-18T17:01:58.363Z,0.498122,-0.001878,0.005571,-1.002242,0
1760806918463667812,2025-10-18T17:01:58.463Z,0.498568,-0.001432,0.004466,-0.988118,0
1760806918563522220,2025-10-18T17:01:58.563Z,0.498923,-0.001077,0.003559,-0.974816,0
1760806918663590763,2025-10-18T17:01:58.663Z,0.499205,-0.000795,0.002809,-0.962367,0
1760806918763621073,2025-10-18T17:01:58.763Z,0.499425,-0.000575,0.002206,-0.950681,0
1760806918863661009,2025-10-18T17:01:58.863Z,0.499597,-0.000403,0.001716,-0.939414,0
1760806918963536669,2025-10-18T17:01:58.963Z,0.499729,-0.000271,0.001325,-0.928682,0
1760806919063539345,2025-10-18T17:01:59.063Z,0.499830,-0.000170,0.001007,-0.917311,0
1760806919163511603,2025-10-18T17:01:59.163Z,0.499905,-0.000095,0.000756,-0.906870,0
1760806919263531667,2025-10-18T17:01:59.263Z,0.499961,-0.000039,0.000557,-0.896736,0
1760806919363617627,2025-10-18T17:01:59.363Z,0.500001,0.000001,0.000402,-0.886531,0
1760806919463661919,2025-10-18T17:01:59.463Z,0.500030,0.000030,0.000281,-0.876449,0
1760806919563573969,2025-10-18T17:01:59.563Z,0.500048,0.000048,0.000188,-0.865636,0
1760806919663664219,2025-10-18T17:01:59.663Z,0.500060,0.000060,0.000117,-0.854744,0
1760806919763521368,2025-10-18T17:01:59.763Z,0.500066,0.000066,0.000064,-0.843489,0
1760806919863864416,2025-10-18T17:01:59.863Z,0.500069,0.000069,0.000024,-0.832461,0
1760806919963526667,2025-10-18T17:01:59.963Z,0.500069,0.000069,-0.000003,-0.820027,0
1760806920063567113,2025-10-18T17:02:00.063Z,0.500066,0.000066,-0.000023,-0.807211,0
1760806920165075037,2025-10-18T17:02:00.165Z,0.500063,0.000063,-0.000035,-0.793624,0
1760806920264793060,2025-10-18T17:02:00.264Z,0.500058,0.000058,-0.000044,-0.778836,0
1760806920363536886,2025-10-18T17:02:00.363Z,0.500053,0.000053,-0.000049,-0.763356,0
1760806920463619948,2025-10-18T17:02:00.463Z,0.500048,0.000048,-0.000050,-0.745448,0
1760806920563599958,2025-10-18T17:02:00.563Z,0.500044,0.000044,-0.000049,-0.726030,0
1760806920663530742,2025-10-18T17:02:00.663Z,0.500039,0.000039,-0.000048,-0.703707,0
1760806920763620386,2025-10-18T17:02:00.763Z,0.500034,0.000034,-0.000045,-0.677374,0
1760806920863598204,2025-10-18T17:02:00.863Z,0.500030,0.000030,-0.000042,-0.647801,0
1760806920963627542,2025-10-18T17:02:00.963Z,0.500026,0.000026,-0.000038,-0.611952,0
1760806921065426754,2025-10-18T17:02:01.065Z,0.500023,0.000023,-0.000034,-0.565804,0
1760806921163554203,2025-10-18T17:02:01.163Z,0.500020,0.000020,-0.000032,-0.519866,0
1760806921265006957,2025-10-18T17:02:01.265Z,0.500017,0.000017,-0.000027,-0.436864,0
1760806921364398492,2025-10-18T17:02:01.364Z,0.500014,0.000014,-0.000025,-0.346061,0
