time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760808837365773223,2025-10-18T17:33:57.365Z,0.015000,-0.485000,0.000000,0.000000,0
1760808837465860888,2025-10-18T17:33:57.466Z,0.040050,-0.459950,0.250281,0.000000,0
1760808837564059203,2025-10-18T17:33:57.564Z,0.071383,-0.428617,0.319084,0.000000,0
1760808837665499751,2025-10-18T17:33:57.665Z,0.106175,-0.393825,0.342979,0.000000,0
1760808837766069623,2025-10-18T17:33:57.766Z,0.142345,-0.357655,0.359642,0.000000,0
1760808837864333843,2025-10-18T17:33:57.864Z,0.178393,-0.321607,0.366848,0.668057,0
1760808837964212974,2025-10-18T17:33:57.964Z,0.213274,-0.286726,0.349241,0.497028,0
1760808838066135504,2025-10-18T17:33:58.066Z,0.246293,-0.253707,0.323962,0.285783,0
1760808838165673654,2025-10-18T17:33:58.165Z,0.277018,-0.222982,0.308671,0.152527,0
1760808838266076735,2025-10-18T17:33:58.266Z,0.305215,-0.194785,0.280834,-0.086210,0
1760808838364201602,2025-10-18T17:33:58.364Z,0.330796,-0.169204,0.260701,-0.260108,0
1760808838466088053,2025-10-18T17:33:58.466Z,0.353779,-0.146221,0.225574,-0.568775,0
1760808838564141529,2025-10-18T17:33:58.564Z,0.374254,-0.125746,0.208812,-0.694717,0
1760808838666100943,2025-10-18T17:33:58.666Z,0.392358,-0.107642,0.177568,-0.943743,0
1760808838766012135,2025-10-18T17:33:58.766Z,0.408261,-0.091739,0.159167,-1.049612,0
1760808838865826279,2025-10-18T17:33:58.866Z,0.422145,-0.077855,0.139098,-1.157474,0
1760808838966055887,2025-10-18T17:33:58.966Z,0.434199,-0.065801,0.120268,-1.240036,0
1760808839066055921,2025-10-18T17:33:59.066Z,0.444611,-0.055389,0.104121,-1.289071,0
1760808839165562820,2025-10-18T17:33:59.165Z,0.453561,-0.046439,0.089945,-1.316509,0
1760808839266027673,2025-10-18T17:33:59.266Z,0.461220,-0.038780,0.076228,-1.338238,0
1760808839366049338,2025-10-18T17:33:59.366Z,0.467744,-0.032256,0.065228,-1.555756,0
1760808839465957708,2025-10-18T17:33:59.466Z,0.473278,-0.026722,0.055397,-1.463481,0
1760808839566084000,2025-10-18T17:33:59.566Z,0.477954,-0.022046,0.046700,-1.375695,0
1760808839665946174,2025-10-18T17:33:59.666Z,0.481889,-0.018111,0.039399,-1.299525,0
1760808839765949345,2025-10-18T17:33:59.766Z,0.485186,-0.014814,0.032974,-1.240233,0
1760808839866066794,2025-10-18T17:33:59.866Z,0.487939,-0.012061,0.027494,-1.197363,0
1760808839965973785,2025-10-18T17:33:59.966Z,0.490228,-0.009772,0.022908,-1.159202,0
1760808840066017604,2025-10-18T17:34:00.066Z,0.492123,-0.007877,0.018944,-1.122727,0
1760808840164108652,2025-10-18T17:34:00.164Z,0.493686,-0.006314,0.015934,-1.092838,0
1760808840265962265,2025-10-18T17:34:00.266Z,0.494969,-0.005031,0.012602,-1.073827,0
1760808840366110312,2025-10-18T17:34:00.366Z,0.496019,-0.003981,0.010478,-1.055759,0
1760808840466226360,2025-10-18T17:34:00.466Z,0.496873,-0.003127,0.008530,-1.032307,0
1760808840565966205,2025-10-18T17:34:00.566Z,0.497564,-0.002436,0.006934,-1.021456,0
1760808840665947834,2025-10-18T17:34:00.666Z,0.498122,-0.001878,0.005573,-1.001928,0
