time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760817440841688059,2025-10-18T19:57:20.841Z,0.629000,0.129000,0.000000,0.000000,0
1760817440942448620,2025-10-18T19:57:20.942Z,0.638000,0.138000,0.089321,0.000000,0
1760817441043185981,2025-10-18T19:57:21.043Z,0.615000,0.115000,-0.228317,0.000000,0
1760817441142519831,2025-10-18T19:57:21.142Z,0.571000,0.071000,-0.442951,0.000000,0
1760817441242433331,2025-10-18T19:57:21.242Z,0.527000,0.027000,-0.440381,0.000000,0
1760817441342455768,2025-10-18T19:57:21.342Z,0.499000,-0.001000,-0.279937,-0.283565,0
1760817441443253396,2025-10-18T19:57:21.443Z,0.489000,-0.011000,-0.099209,0.487201,0
1760817441542665995,2025-10-18T19:57:21.542Z,0.488000,-0.012000,-0.010059,0.818146,0
1760817441642290211,2025-10-18T19:57:21.642Z,0.501000,0.001000,0.130490,1.263103,0
1760817441742695157,2025-10-18T19:57:21.742Z,0.508000,0.008000,0.069718,0.890153,0
1760817441843050943,2025-10-18T19:57:21.843Z,0.521000,0.021000,0.129539,1.050212,0
1760817441941032797,2025-10-18T19:57:21.941Z,0.528000,0.028000,0.071441,0.732008,0
1760817442040756924,2025-10-18T19:57:22.040Z,0.531000,0.031000,0.030083,0.512034,0
1760817442140990749,2025-10-18T19:57:22.141Z,0.536000,0.036000,0.049883,0.579529,0
1760817442242379846,2025-10-18T19:57:22.242Z,0.538000,0.038000,0.019726,0.413083,0
1760817442340899645,2025-10-18T19:57:22.340Z,0.538000,0.038000,0.000000,0.301573,0
1760817442447274194,2025-10-18T19:57:22.447Z,0.535000,0.035000,-0.028202,0.147782,0
1760817442542379332,2025-10-18T19:57:22.542Z,0.535000,0.035000,0.000000,0.293214,0
1760817442641469238,2025-10-18T19:57:22.641Z,0.536000,0.036000,0.010092,0.339980,0
1760817442740958771,2025-10-18T19:57:22.741Z,0.534000,0.034000,-0.020103,0.161816,0
1760817442840864911,2025-10-18T19:57:22.840Z,0.532000,0.032000,-0.020019,0.168476,0
1760817442940973059,2025-10-18T19:57:22.941Z,0.532000,0.032000,0.000000,0.318651,0
1760817443040794107,2025-10-18T19:57:23.040Z,0.535000,0.035000,0.030054,0.433256,0
1760817443141478261,2025-10-18T19:57:23.141Z,0.534000,0.034000,-0.009933,0.064213,0
1760817443239755519,2025-10-18T19:57:23.239Z,0.533000,0.033000,-0.010175,-0.156318,0
1760817443340337712,2025-10-18T19:57:23.340Z,0.534000,0.034000,0.009942,-0.144617,0
1760817443439695247,2025-10-18T19:57:23.439Z,0.534000,0.034000,0.000000,-0.491082,0
1760817443540850645,2025-10-18T19:57:23.540Z,0.531000,0.031000,-0.029657,-1.091503,0
1760817443639526470,2025-10-18T19:57:23.639Z,0.532000,0.032000,0.010134,-0.139307,0
1760817443739953551,2025-10-18T19:57:23.740Z,0.529000,0.029000,-0.029873,-1.052116,0
1760817443840126135,2025-10-18T19:57:23.840Z,0.522000,0.022000,-0.069879,-2.258575,0
1760817443940154635,2025-10-18T19:57:23.940Z,0.525000,0.025000,0.029991,1.143838,0
1760817444038789932,2025-10-18T19:57:24.038Z,0.523000,0.023000,-0.020276,-0.612784,0
1760817444139112120,2025-10-18T19:57:24.139Z,0.523000,0.023000,0.000000,0.272077,0
1760817444240115287,2025-10-18T19:57:24.240Z,0.523000,0.023000,0.000000,0.324285,0
1760817444339487305,2025-10-18T19:57:24.339Z,0.520000,0.020000,-0.030190,-0.914178,0
1760817444439374809,2025-10-18T19:57:24.439Z,0.521000,0.021000,0.010012,0.733504,0
1760817444539353723,2025-10-18T19:57:24.539Z,0.516000,0.016000,-0.050011,-1.619699,0
1760817444638402175,2025-10-18T19:57:24.638Z,0.516000,0.016000,0.000000,0.404843,0
1760817444740137870,2025-10-18T19:57:24.740Z,0.509000,0.009000,-0.068805,-2.017864,0
1760817444838919158,2025-10-18T19:57:24.838Z,0.504000,0.004000,-0.050617,-1.255947,0
1760817444938818988,2025-10-18T19:57:24.938Z,0.503000,0.003000,-0.010010,0.153524,0
1760817445039061852,2025-10-18T19:57:25.039Z,0.503000,0.003000,0.000000,0.584495,0
1760817445138023569,2025-10-18T19:57:25.138Z,0.499000,-0.001000,-0.040420,-0.824455,0
1760817445238433894,2025-10-18T19:57:25.238Z,0.500000,0.000000,0.009959,0.929626,0
1760817445338260214,2025-10-18T19:57:25.338Z,0.499000,-0.001000,-0.010017,0.268425,0
1760817445438089686,2025-10-18T19:57:25.438Z,0.498000,-0.002000,-0.010017,0.288950,0
1760817445538272272,2025-10-18T19:57:25.538Z,0.498000,-0.002000,0.000000,0.595551,0
1760817445640130462,2025-10-18T19:57:25.640Z,0.501000,0.001000,0.029453,1.551755,0
1760817445738084290,2025-10-18T19:57:25.738Z,0.494000,-0.006000,-0.071462,-1.711601,0
1760817445844173817,2025-10-18T19:57:25.844Z,0.493000,-0.007000,-0.009426,0.178254,0
1760817445938707453,2025-10-18T19:57:25.938Z,0.491000,-0.009000,-0.021157,-0.148248,0
1760817446039018346,2025-10-18T19:57:26.039Z,0.491000,-0.009000,0.000000,0.591333,0
1760817446138132413,2025-10-18T19:57:26.138Z,0.488000,-0.012000,-0.030268,-0.464220,0
1760817446237640261,2025-10-18T19:57:26.237Z,0.480000,-0.020000,-0.080396,-1.943830,0
1760817446337083892,2025-10-18T19:57:26.337Z,0.470000,-0.030000,-0.100559,-2.154827,0
1760817446447122792,2025-10-18T19:57:26.447Z,0.465000,-0.035000,-0.045438,-0.510612,0
1760817446536795012,2025-10-18T19:57:26.536Z,0.454000,-0.046000,-0.122669,-2.273801,0
1760817446637023850,2025-10-18T19:57:26.637Z,0.435000,-0.065000,-0.189566,-2.821076,0
1760817446737534148,2025-10-18T19:57:26.737Z,0.429000,-0.071000,-0.059695,-0.363957,0
1760817446838251563,2025-10-18T19:57:26.838Z,0.435000,-0.065000,0.059573,1.663493,0
1760817446936661962,2025-10-18T19:57:26.937Z,0.509000,0.009000,0.751953,4.045092,1
1760817447036518345,2025-10-18T19:57:27.036Z,0.591000,0.091000,0.821180,2.985870,0
1760817447137045219,2025-10-18T19:57:27.137Z,0.542000,0.042000,-0.487432,-1.781171,0
1760817447236348294,2025-10-18T19:57:27.236Z,0.591000,0.091000,0.493439,1.469238,0
1760817447337672665,2025-10-18T19:57:27.337Z,0.622000,0.122000,0.305948,0.788688,0
1760817447436994843,2025-10-18T19:57:27.437Z,0.640000,0.140000,0.181228,0.354423,0
