time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760809534920486117,2025-10-18T17:45:34.920Z,0.015000,-0.485000,0.000000,0.000000,0
1760809535022142818,2025-10-18T17:45:35.022Z,0.040050,-0.459950,0.246418,0.000000,0
1760809535121698306,2025-10-18T17:45:35.121Z,0.071383,-0.428617,0.314734,0.000000,0
1760809535221957341,2025-10-18T17:45:35.222Z,0.106175,-0.393825,0.347021,0.000000,0
1760809535321998105,2025-10-18T17:45:35.322Z,0.142345,-0.357655,0.361544,0.000000,0
1760809535421757603,2025-10-18T17:45:35.421Z,0.178393,-0.321607,0.361349,0.639016,0
1760809535522221795,2025-10-18T17:45:35.522Z,0.213274,-0.286726,0.347207,0.493112,0
1760809535622040059,2025-10-18T17:45:35.622Z,0.246293,-0.253707,0.330792,0.344236,0
1760809535721996120,2025-10-18T17:45:35.722Z,0.277018,-0.222982,0.307380,0.145247,0
1760809535821889089,2025-10-18T17:45:35.822Z,0.305215,-0.194785,0.282268,-0.070265,0
1760809535922156491,2025-10-18T17:45:35.922Z,0.330796,-0.169204,0.255130,-0.306088,0
1760809536022009918,2025-10-18T17:45:36.022Z,0.353779,-0.146221,0.230167,-0.519760,0
1760809536121976608,2025-10-18T17:45:36.122Z,0.374254,-0.125746,0.204815,-0.728130,0
1760809536221954956,2025-10-18T17:45:36.222Z,0.392358,-0.107642,0.181086,-0.905672,0
1760809536321922082,2025-10-18T17:45:36.322Z,0.408261,-0.091739,0.159077,-1.048946,0
1760809536422098095,2025-10-18T17:45:36.422Z,0.422145,-0.077855,0.138596,-1.160665,0
1760809536521929370,2025-10-18T17:45:36.522Z,0.434199,-0.065801,0.120748,-1.234679,0
1760809536621941304,2025-10-18T17:45:36.622Z,0.444611,-0.055389,0.104109,-1.288842,0
1760809536721975942,2025-10-18T17:45:36.722Z,0.453561,-0.046439,0.089470,-1.320173,0
1760809536822035346,2025-10-18T17:45:36.822Z,0.461220,-0.038780,0.076537,-1.335312,0
1760809536921944960,2025-10-18T17:45:36.922Z,0.467744,-0.032256,0.065301,-1.555432,0
1760809537022012021,2025-10-18T17:45:37.022Z,0.473278,-0.026722,0.055309,-1.465483,0
1760809537121956497,2025-10-18T17:45:37.122Z,0.477954,-0.022046,0.046785,-1.375289,0
1760809537221968273,2025-10-18T17:45:37.222Z,0.481889,-0.018111,0.039340,-1.301652,0
1760809537321967350,2025-10-18T17:45:37.322Z,0.485186,-0.014814,0.032975,-1.242898,0
1760809537421932794,2025-10-18T17:45:37.422Z,0.487939,-0.012061,0.027536,-1.196254,0
1760809537521974969,2025-10-18T17:45:37.522Z,0.490228,-0.009772,0.022877,-1.156721,0
1760809537621799508,2025-10-18T17:45:37.621Z,0.492123,-0.007877,0.018986,-1.124443,0
1760809537721729838,2025-10-18T17:45:37.721Z,0.493686,-0.006314,0.015641,-1.097373,0
1760809537822002421,2025-10-18T17:45:37.822Z,0.494969,-0.005031,0.012800,-1.074540,0
1760809537922032607,2025-10-18T17:45:37.922Z,0.496019,-0.003981,0.010491,-1.052531,0
1760809538021938931,2025-10-18T17:45:38.022Z,0.496873,-0.003127,0.008548,-1.034103,0
1760809538122006051,2025-10-18T17:45:38.122Z,0.497564,-0.002436,0.006912,-1.017625,0
1760809538221941354,2025-10-18T17:45:38.222Z,0.498122,-0.001878,0.005575,-1.002236,0
1760809538321898650,2025-10-18T17:45:38.322Z,0.498568,-0.001432,0.004466,-0.988275,0
1760809538421911404,2025-10-18T17:45:38.422Z,0.498923,-0.001077,0.003554,-0.974612,0
1760809538521890646,2025-10-18T17:45:38.522Z,0.499205,-0.000795,0.002812,-0.962589,0
1760809538621954816,2025-10-18T17:45:38.622Z,0.499425,-0.000575,0.002205,-0.950865,0
1760809538722088601,2025-10-18T17:45:38.722Z,0.499597,-0.000403,0.001715,-0.939510,0
1760809538822072158,2025-10-18T17:45:38.822Z,0.499729,-0.000271,0.001323,-0.928234,0
1760809538921898556,2025-10-18T17:45:38.922Z,0.499830,-0.000170,0.001009,-0.917707,0
1760809539021864578,2025-10-18T17:45:39.022Z,0.499905,-0.000095,0.000756,-0.907103,0
1760809539121962510,2025-10-18T17:45:39.122Z,0.499961,-0.000039,0.000557,-0.896891,0
1760809539221950436,2025-10-18T17:45:39.222Z,0.500001,0.000001,0.000402,-0.886405,0
1760809539321876534,2025-10-18T17:45:39.322Z,0.500030,0.000030,0.000281,-0.875938,0
1760809539421961902,2025-10-18T17:45:39.422Z,0.500048,0.000048,0.000188,-0.865440,0
1760809539522073485,2025-10-18T17:45:39.522Z,0.500060,0.000060,0.000117,-0.854444,0
1760809539621828409,2025-10-18T17:45:39.622Z,0.500066,0.000066,0.000065,-0.843628,0
1760809539721977542,2025-10-18T17:45:39.722Z,0.500069,0.000069,0.000024,-0.832763,0
1760809539821397042,2025-10-18T17:45:39.821Z,0.500069,0.000069,-0.000003,-0.819916,0
1760809539921954517,2025-10-18T17:45:39.922Z,0.500066,0.000066,-0.000023,-0.807190,0
1760809540021917806,2025-10-18T17:45:40.022Z,0.500063,0.000063,-0.000036,-0.793647,0
1760809540121905464,2025-10-18T17:45:40.122Z,0.500058,0.000058,-0.000044,-0.778602,0
1760809540221941658,2025-10-18T17:45:40.222Z,0.500053,0.000053,-0.000048,-0.762999,0
1760809540321864157,2025-10-18T17:45:40.322Z,0.500048,0.000048,-0.000050,-0.745786,0
