time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760392270760143596,2025-10-13T21:51:10.760Z,0.521000,0.221000,0.000000,0.000000,0
1760392270859919212,2025-10-13T21:51:10.860Z,0.539000,0.239000,0.180404,0.000000,0
1760392270959545551,2025-10-13T21:51:10.959Z,0.548000,0.248000,0.090338,0.000000,0
1760392271058822250,2025-10-13T21:51:11.058Z,0.551000,0.251000,0.030219,0.000000,0
1760392271159495053,2025-10-13T21:51:11.159Z,0.554000,0.254000,0.029800,0.000000,0
1760392271259463152,2025-10-13T21:51:11.259Z,0.563000,0.263000,0.090029,0.306275,0
1760392271358691925,2025-10-13T21:51:11.358Z,0.562000,0.262000,-0.010078,-1.032232,0
1760392271458825903,2025-10-13T21:51:11.458Z,0.562000,0.262000,0.000000,-0.789107,0
1760392271559910998,2025-10-13T21:51:11.560Z,0.563000,0.263000,0.009893,-0.590339,0
1760392271658973705,2025-10-13T21:51:11.659Z,0.566000,0.266000,0.030283,-0.250655,0
1760392271758866446,2025-10-13T21:51:11.758Z,0.562000,0.262000,-0.040043,-1.255669,0
1760392271860799262,2025-10-13T21:51:11.860Z,0.560000,0.260000,-0.019621,-0.855770,0
1760392271959074210,2025-10-13T21:51:11.959Z,0.560000,0.260000,0.000000,-0.509021,0
1760392272058497860,2025-10-13T21:51:12.058Z,0.554000,0.254000,-0.060348,-1.360439,0
1760392272158732369,2025-10-13T21:51:12.158Z,0.552000,0.252000,-0.019954,-0.671970,0
1760392272257580531,2025-10-13T21:51:12.257Z,0.548000,0.248000,-0.040466,-0.948952,0
1760392272358819382,2025-10-13T21:51:12.358Z,0.545000,0.245000,-0.029633,-0.734699,0
1760392272459195938,2025-10-13T21:51:12.459Z,0.545000,0.245000,0.000000,-0.230950,0
1760392272557682494,2025-10-13T21:51:12.557Z,0.543000,0.243000,-0.020308,-0.561601,0
1760392272657856975,2025-10-13T21:51:12.657Z,0.545000,0.245000,0.019966,0.143496,0
1760392272757925129,2025-10-13T21:51:12.758Z,0.538000,0.238000,-0.069953,-1.346699,0
1760392272857882539,2025-10-13T21:51:12.857Z,0.540000,0.240000,0.020009,0.462195,0
1760392272958338869,2025-10-13T21:51:12.958Z,0.534000,0.234000,-0.059728,-1.367285,0
1760392273205068637,2025-10-13T21:51:13.205Z,0.535000,0.235000,0.004053,0.328053,0
1760392273221273729,2025-10-13T21:51:13.221Z,0.534000,0.234000,-0.061712,-1.273292,0
1760392273314174655,2025-10-13T21:51:13.314Z,0.532000,0.232000,-0.021528,-0.103214,0
1760392273373980218,2025-10-13T21:51:13.374Z,0.532000,0.232000,0.000000,0.598967,0
1760392273457706220,2025-10-13T21:51:13.457Z,0.528000,0.228000,-0.047775,-0.903241,0
1760392273558825664,2025-10-13T21:51:13.558Z,0.526000,0.226000,-0.019778,0.069368,0
1760392273659390783,2025-10-13T21:51:13.659Z,0.524000,0.224000,-0.019888,0.165443,0
1760392273762473796,2025-10-13T21:51:13.762Z,0.525000,0.225000,0.009701,1.141341,0
1760392273867157367,2025-10-13T21:51:13.867Z,0.520000,0.220000,-0.047763,-0.868067,0
1760392273985319727,2025-10-13T21:51:13.985Z,0.524000,0.224000,0.033852,1.810077,0
1760392274073916704,2025-10-13T21:51:14.074Z,0.523000,0.223000,-0.011287,0.267171,0
1760392274204052972,2025-10-13T21:51:14.204Z,0.524000,0.224000,0.007684,0.850361,0
1760392274264384760,2025-10-13T21:51:14.264Z,0.524000,0.224000,0.000000,0.529983,0
1760392274362080975,2025-10-13T21:51:14.362Z,0.528000,0.228000,0.040943,1.660272,0
1760392274458200460,2025-10-13T21:51:14.458Z,0.521000,0.221000,-0.072826,-1.648822,0
1760392274596030215,2025-10-13T21:51:14.596Z,0.526000,0.226000,0.036277,1.351454,0
1760392274657583899,2025-10-13T21:51:14.657Z,0.524000,0.224000,-0.032493,-0.471050,0
1760392274755686859,2025-10-13T21:51:14.755Z,0.521000,0.221000,-0.030580,-0.502377,0
1760392274858682265,2025-10-13T21:51:14.858Z,0.517000,0.217000,-0.038837,-0.670507,0
1760392274956183005,2025-10-13T21:51:14.956Z,0.521000,0.221000,0.041025,1.549307,0
1760392275056813115,2025-10-13T21:51:15.056Z,0.521000,0.221000,0.000000,0.347132,0
1760392275156274822,2025-10-13T21:51:15.156Z,0.523000,0.223000,0.020108,0.856883,0
1760392275256933442,2025-10-13T21:51:15.257Z,0.520000,0.220000,-0.029804,-0.665764,0
1760392275355965576,2025-10-13T21:51:15.356Z,0.517000,0.217000,-0.030293,-0.628428,0
1760392275456861440,2025-10-13T21:51:15.456Z,0.515000,0.215000,-0.019823,-0.365640,0
1760392275556879547,2025-10-13T21:51:15.556Z,0.513000,0.213000,-0.019996,-0.370697,0
1760392275656686822,2025-10-13T21:51:15.656Z,0.515000,0.215000,0.020038,0.812478,0
1760392275756855437,2025-10-13T21:51:15.756Z,0.515000,0.215000,0.000000,0.208241,0
1760392275854967347,2025-10-13T21:51:15.855Z,0.512000,0.212000,-0.030577,-0.793726,0
1760392275956131588,2025-10-13T21:51:15.956Z,0.510000,0.210000,-0.019770,-0.377021,0
1760392276054821343,2025-10-13T21:51:16.054Z,0.510000,0.210000,0.000000,0.265609,0
1760392276154923928,2025-10-13T21:51:16.155Z,0.510000,0.210000,0.000000,0.279972,0
1760392276255831638,2025-10-13T21:51:16.255Z,0.515000,0.215000,0.049550,1.708544,0
1760392276354077510,2025-10-13T21:51:16.354Z,0.515000,0.215000,0.000000,0.258543,0
1760392276455303106,2025-10-13T21:51:16.455Z,0.512000,0.212000,-0.029636,-0.883373,0
1760392276554867060,2025-10-13T21:51:16.554Z,0.512000,0.212000,0.000000,0.299290,0
1760392276655450367,2025-10-13T21:51:16.655Z,0.505000,0.205000,-0.069594,-2.123459,0
1760392276755174123,2025-10-13T21:51:16.755Z,0.501000,0.201000,-0.040111,-1.049691,0
1760392276855647316,2025-10-13T21:51:16.855Z,0.492000,0.192000,-0.089576,-2.313197,0
