time_ns,time_iso,range_m,height_err_m,delta_m_per_s,zscore_delta,edge_flag
1760395033016258174,2025-10-13T22:37:13.016Z,0.627000,0.327000,0.000000,0.000000,0
1760395033114332055,2025-10-13T22:37:13.114Z,0.604000,0.304000,-0.234517,0.000000,0
1760395033215286979,2025-10-13T22:37:13.215Z,0.557000,0.257000,-0.465554,0.000000,0
1760395033315371143,2025-10-13T22:37:13.315Z,0.515000,0.215000,-0.419647,0.000000,0
1760395033415144622,2025-10-13T22:37:13.415Z,0.487000,0.187000,-0.280636,0.000000,0
1760395033514784460,2025-10-13T22:37:13.514Z,0.481000,0.181000,-0.060217,0.980203,0
1760395033615892452,2025-10-13T22:37:13.615Z,0.482000,0.182000,0.009890,1.109765,0
1760395033715200353,2025-10-13T22:37:13.715Z,0.495000,0.195000,0.130906,1.363264,0
1760395033815826830,2025-10-13T22:37:13.815Z,0.512000,0.212000,0.168942,1.281968,0
1760395033915168137,2025-10-13T22:37:13.915Z,0.528000,0.228000,0.161061,1.098886,0
1760395034014944265,2025-10-13T22:37:14.015Z,0.536000,0.236000,0.080180,0.705365,0
1760395034122023047,2025-10-13T22:37:14.122Z,0.544000,0.244000,0.074711,0.641848,0
1760395034312710130,2025-10-13T22:37:14.312Z,0.547000,0.247000,0.015732,0.363675,0
1760395034319476368,2025-10-13T22:37:14.319Z,0.551000,0.251000,0.591172,2.235411,0
1760395034414756795,2025-10-13T22:37:14.414Z,0.548000,0.248000,-0.031486,-0.054179,0
1760395034516574209,2025-10-13T22:37:14.516Z,0.541000,0.241000,-0.068750,-0.190409,0
1760395034615200857,2025-10-13T22:37:14.615Z,0.535000,0.235000,-0.060835,-0.154593,0
1760395034714231595,2025-10-13T22:37:14.714Z,0.529000,0.229000,-0.060588,-0.149412,0
1760395034813306497,2025-10-13T22:37:14.813Z,0.528000,0.228000,-0.010093,0.060886,0
1760395034914334622,2025-10-13T22:37:14.914Z,0.521000,0.221000,-0.069287,-0.189812,0
1760395035014422875,2025-10-13T22:37:15.014Z,0.527000,0.227000,0.059947,0.368303,0
1760395035114961980,2025-10-13T22:37:15.115Z,0.524000,0.224000,-0.029839,-0.075215,0
1760395035214197445,2025-10-13T22:37:15.214Z,0.531000,0.231000,0.070540,0.293452,0
1760395035316341293,2025-10-13T22:37:15.316Z,0.537000,0.237000,0.058741,0.128537,0
1760395035413802803,2025-10-13T22:37:15.413Z,0.530000,0.230000,-0.071824,-0.798765,0
1760395035514063938,2025-10-13T22:37:15.514Z,0.533000,0.233000,0.029922,-0.152373,0
1760395035613634425,2025-10-13T22:37:15.613Z,0.530000,0.230000,-0.030130,-0.541774,0
1760395035713830865,2025-10-13T22:37:15.713Z,0.528000,0.228000,-0.019961,-0.424027,0
1760395035812742664,2025-10-13T22:37:15.812Z,0.525000,0.225000,-0.030330,-0.433303,0
1760395035913159851,2025-10-13T22:37:15.913Z,0.527000,0.227000,0.019917,-0.041779,0
1760395036012323633,2025-10-13T22:37:16.012Z,0.526000,0.226000,-0.010084,-0.220746,0
1760395036114492223,2025-10-13T22:37:16.114Z,0.521000,0.221000,-0.048939,-0.449235,0
1760395036523903710,2025-10-13T22:37:16.523Z,0.520000,0.220000,-0.002443,-0.117116,0
1760395036656762558,2025-10-13T22:37:16.656Z,0.525000,0.225000,0.037634,1.113387,0
1760395036694272225,2025-10-13T22:37:16.694Z,0.522000,0.222000,-0.079978,-1.334782,0
1760395036710922933,2025-10-13T22:37:16.711Z,0.524000,0.224000,0.120113,2.293505,0
1760395036746455956,2025-10-13T22:37:16.746Z,0.528000,0.228000,0.112572,1.850570,0
1760395036842334896,2025-10-13T22:37:16.842Z,0.524000,0.224000,-0.041719,-0.766072,0
1760395036881315707,2025-10-13T22:37:16.881Z,0.524000,0.224000,0.000000,-0.063858,0
